Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,218_C_T2_sh_ND_p2d_1,lat,0.106323,0.054007,0.011684,-8.914209,-2.935477,6.602325,0.490543,-0.587775,-0.156064,34.700821,-7.355809,-6.484064,-0.265545,-0.153834,0.108401,22.587202,-10.442452,-1.038811,21.695465,-2.279572,-13.594556,-0.683338,-1.883066,-3.749332
1,218_C_T2_sh_ND_p2d_1,med,0.137034,-0.012334,-0.009409,-9.381205,-0.157829,1.777179,0.707867,0.763426,0.294687,38.993797,4.834783,-4.266521,-0.125943,0.228265,-0.125409,30.448317,-2.752963,-4.124431,22.56953,-10.426141,2.727484,-2.391002,1.738153,-14.748806
1,218_C_T2_sh_ND_p2d_2,lat,0.088338,0.040913,0.009603,-10.08287,-4.251915,6.101833,0.551051,-0.636571,-0.184947,36.975811,-9.929021,-6.390488,-0.341885,-0.131205,0.095933,21.938156,-7.981752,-1.509885,22.300611,-2.07185,-4.74161,1.108173,-6.546242,-6.620011
1,218_C_T2_sh_ND_p2d_2,med,0.135018,0.003621,0.012905,-10.86811,-6.760482,3.537883,0.832487,0.832584,0.305398,40.037666,5.121175,-8.21936,-0.247821,0.288686,-0.173687,33.456142,-0.45778,-9.485176,21.634462,-10.44717,5.628582,-0.001274,6.724611,-16.8386
1,218_C_T2_sh_ND_p2d_3,lat,0.072322,0.002156,-0.007761,-6.961292,-9.013701,-3.07682,0.477493,-0.573028,-0.154466,36.041157,-11.387589,-8.823917,-0.200118,-0.20489,0.114866,25.611565,-9.891903,-1.18783,23.151644,-6.475723,-4.775435,1.336154,-0.622567,-4.569019
1,218_C_T2_sh_ND_p2d_3,med,0.120371,-0.00436,0.012488,-9.90933,-6.003277,-1.609556,0.614174,0.913042,0.377416,41.186638,3.610438,-10.671675,-0.045614,0.340353,-0.203594,34.893002,1.381833,-8.514133,21.910227,-11.030334,8.47525,-2.877426,6.521579,-11.459698
1,218_C_T2_sh_ND_p2d_4,lat,0.130347,0.025957,-0.002093,-3.272186,-3.807393,-2.234376,0.476018,-0.669213,-0.18993,38.294159,-9.551372,-7.949697,-0.230322,-0.221988,0.165392,30.027603,-10.492079,-1.411645,23.071636,-3.419383,-0.620878,-0.151254,-0.522465,-2.542473
1,218_C_T2_sh_ND_p2d_4,med,0.243424,-0.043638,-0.002503,-6.581355,-6.591664,-0.917646,0.940496,0.726308,0.380163,46.15987,1.879204,-5.930277,-0.171025,0.246662,-0.187905,38.115711,1.651709,-11.038732,23.158243,-13.076635,10.099763,1.296223,8.941258,-11.236203
1,218_C_T2_sh_ND_p2d_5,lat,0.074757,0.017364,0.00538,-8.028144,-7.093591,1.889671,0.759912,-0.595995,-0.090787,34.585411,-6.730416,-5.220326,-0.401475,-0.142547,0.133457,26.522116,-9.403476,-0.93743,18.666395,-1.60777,-7.390253,3.232787,-2.836871,-5.819593
1,218_C_T2_sh_ND_p2d_5,med,0.296883,-0.010412,0.022183,-8.496428,-4.607805,3.060394,0.808698,0.980197,0.529797,45.67448,5.992395,-4.84559,-0.141824,0.293853,-0.172975,36.31881,-1.348055,-7.716842,24.712164,-10.76537,2.632854,-1.893943,4.974474,-21.942394
