Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,143_P_T1_sh_A_p2d_1,lat,0.135681,-0.011223,-0.013574,-4.708922,-5.378782,-6.281048,0.504702,-0.498365,-0.165224,39.009022,-12.756119,-3.430364,-0.233419,-0.203196,0.137972,30.998825,-7.565642,-6.586021,24.757069,-7.805824,-2.361444,-4.792382,-7.494471,-0.552896
1,143_P_T1_sh_A_p2d_1,med,0.03954,0.009637,0.003175,-21.468327,0.941273,5.280417,0.399819,0.534714,0.188731,25.224295,0.908477,0.715927,-0.204204,0.200036,-0.04975,16.715912,-1.237459,-11.526913,17.02346,-16.592697,4.023464,-7.116102,1.136828,-7.104825
1,143_P_T1_sh_A_p2d_2,lat,0.081081,-0.001746,-0.003122,-7.845989,-7.765831,-4.890068,0.499204,-0.429011,-0.115901,32.781185,-12.177905,-7.110974,-0.247483,-0.151504,0.107328,28.272959,-7.248227,-7.66738,21.183714,-5.884754,1.34135,-5.926351,-4.11585,-3.216308
1,143_P_T1_sh_A_p2d_2,med,0.071428,0.010523,0.006201,-15.328055,-0.047501,6.509154,0.500055,0.52609,0.198879,30.850609,1.523319,-2.978674,-0.189703,0.199123,-0.077934,21.439051,2.371268,-16.239418,18.252335,-13.988579,9.229012,-5.664112,1.357508,-8.40157
1,143_P_T1_sh_A_p2d_3,lat,0.038538,-0.007273,-0.009818,-10.62023,-8.322038,-1.050963,0.487239,-0.699687,-0.252316,35.190151,-14.308333,-5.637498,-0.264478,-0.229355,0.168618,33.815197,-7.719713,-8.388888,20.304918,-8.819383,0.33126,-5.436351,-4.905887,1.746273
1,143_P_T1_sh_A_p2d_3,med,0.048547,0.026046,0.00575,-16.163345,-0.264525,8.901259,0.413463,0.600314,0.16906,29.11515,3.616078,-3.826133,-0.186725,0.172022,-0.077855,24.356747,-0.412718,-11.201866,19.096397,-13.117805,-3.366176,-8.335413,-0.059636,-9.037826
1,143_P_T1_sh_A_p2d_4,lat,0.08214,0.005496,-0.007012,-13.668115,-5.863214,4.694641,0.488575,-0.571383,-0.231193,35.440212,-11.710018,0.641419,-0.254036,-0.225063,0.09897,22.573746,-4.212148,-9.442073,24.869049,-5.731373,-4.468289,-4.831923,-8.547498,-0.698097
1,143_P_T1_sh_A_p2d_4,med,0.142756,0.010938,0.000579,-10.093048,1.829792,7.30261,0.403722,0.714816,0.242386,28.704683,1.886757,-5.845071,-0.16107,0.220627,-0.085975,21.612175,-0.223155,-10.458061,18.46138,-14.972919,7.501341,-5.327766,-1.480435,-7.611435
1,143_P_T1_sh_A_p2d_5,lat,0.082733,-0.004455,-0.0112,-9.165562,-5.148424,-1.814031,0.582583,-0.673778,-0.197457,37.036999,-14.151273,-2.69813,-0.27151,-0.241146,0.166189,31.792797,-7.414203,-10.139895,22.366137,-7.091043,1.123555,-4.699116,-8.38429,-3.697323
1,143_P_T1_sh_A_p2d_5,med,0.07344,0.010988,0.008695,-18.691687,-4.33535,7.060884,0.552194,0.446814,0.17743,29.222399,-0.508372,0.84078,-0.234122,0.174394,-0.060489,17.043467,1.835423,-21.201294,17.737579,-17.422733,13.340398,-5.708579,0.942828,-8.375239
1,143_P_T1_sh_A_p2d_6,lat,0.105502,0.008273,-0.003899,-8.359217,-2.678607,0.615871,0.335357,-0.486173,-0.162233,29.372215,-13.613207,-9.482376,-0.203681,-0.163444,0.094735,26.340841,-6.927414,-6.071179,18.582817,-6.712931,1.038809,-0.823532,-6.324679,2.802699
1,143_P_T1_sh_A_p2d_6,med,0.089402,0.014985,0.009309,-11.240583,1.101885,5.273352,0.442518,0.497574,0.200382,28.28837,-3.083469,-3.518247,-0.186752,0.201737,-0.085001,25.761772,0.111542,-10.085063,14.312919,-20.612078,12.2427,-4.451121,2.434607,-2.003815
2,143_P_T1_sh_A_p2d_1,lat,0.181992,-0.011458,-0.014688,-4.318868,-5.120026,-6.60736,0.489258,-0.466354,-0.149236,39.436016,-12.585876,-2.781869,-0.198118,-0.19546,0.129416,31.488216,-7.279634,-6.69662,24.972618,-7.682043,-2.483744,-4.958894,-7.54074,-0.546325
2,143_P_T1_sh_A_p2d_1,med,0.05827,0.004982,0.001517,-21.333323,0.325455,5.089716,0.384376,0.546451,0.194468,25.232042,0.914871,0.909106,-0.193546,0.198582,-0.05194,16.731575,-1.166631,-11.927468,17.029081,-16.708557,4.169393,-7.199633,1.217262,-7.273502
2,143_P_T1_sh_A_p2d_2,lat,0.11247,-6.3e-05,-0.002907,-7.560054,-7.384435,-5.183046,0.471899,-0.402275,-0.105995,33.160595,-12.042408,-6.543777,-0.214001,-0.145226,0.101383,28.57214,-6.994573,-7.853122,21.389452,-5.732414,1.214829,-6.091927,-4.214402,-3.179063
2,143_P_T1_sh_A_p2d_2,med,0.097887,0.007407,0.004725,-15.087391,-0.567342,6.527019,0.492882,0.540361,0.207441,30.813425,1.569998,-2.707301,-0.175984,0.19912,-0.07941,21.496872,2.39517,-16.670332,18.185524,-14.08577,9.364021,-5.692492,1.405851,-8.520933
2,143_P_T1_sh_A_p2d_3,lat,0.054799,-0.005943,-0.009391,-10.614836,-8.215957,-1.058159,0.483687,-0.67198,-0.234501,35.488441,-14.07485,-5.118785,-0.250719,-0.22459,0.164668,33.883148,-7.671237,-8.454624,20.545658,-8.69994,0.198553,-5.647719,-4.962892,1.711241
2,143_P_T1_sh_A_p2d_3,med,0.071403,0.026126,0.0052,-15.992651,-0.628307,8.96027,0.400181,0.608337,0.1734,28.968483,3.647394,-3.400283,-0.178854,0.174907,-0.079871,24.116123,-0.367622,-11.674488,19.136553,-13.265288,-3.266464,-8.443238,0.046737,-9.157036
2,143_P_T1_sh_A_p2d_4,lat,0.119941,0.014108,-0.004857,-13.304155,-5.406091,4.369287,0.442318,-0.525838,-0.207491,35.638702,-11.528616,1.142331,-0.223442,-0.207829,0.094206,22.869125,-3.995032,-9.399994,24.968491,-5.565417,-4.544261,-4.939346,-8.609366,-0.816995
2,143_P_T1_sh_A_p2d_4,med,0.190541,0.004722,-0.00097,-9.693642,1.061763,7.240395,0.371517,0.747793,0.25771,28.556459,1.93523,-5.503039,-0.137899,0.227926,-0.091319,21.527426,-0.144774,-10.968369,18.37376,-15.109227,7.678797,-5.355802,-1.386523,-7.790648
2,143_P_T1_sh_A_p2d_5,lat,0.113673,-0.003064,-0.012128,-8.953572,-4.767379,-2.127731,0.574767,-0.622532,-0.173814,37.343605,-14.025337,-2.278036,-0.240574,-0.230305,0.155791,32.048237,-7.276014,-9.899245,22.544538,-6.991687,1.013499,-4.848606,-8.418747,-3.659131
2,143_P_T1_sh_A_p2d_5,med,0.099842,0.006023,0.006906,-18.381638,-4.738473,6.905327,0.531653,0.465258,0.187773,29.217159,-0.473897,0.930447,-0.217271,0.175055,-0.061747,17.155752,1.816527,-21.249889,17.722036,-17.502718,13.420465,-5.780373,0.986004,-8.438398
2,143_P_T1_sh_A_p2d_6,lat,0.145814,0.016086,-0.002229,-7.95985,-2.316253,0.442704,0.307637,-0.459453,-0.149009,29.800333,-13.435205,-8.904536,-0.171956,-0.15901,0.092874,26.739086,-6.908879,-6.009485,18.851192,-6.584907,0.944927,-1.104181,-6.401683,2.733267
2,143_P_T1_sh_A_p2d_6,med,0.122774,0.010347,0.007546,-11.024695,0.535621,5.280069,0.432805,0.51025,0.205952,28.275206,-3.094317,-3.109056,-0.171169,0.203307,-0.08787,25.743544,0.272298,-10.613481,14.304228,-20.715517,12.412826,-4.552155,2.515212,-2.125524
3,143_P_T1_sh_A_p2d_1,lat,0.232974,-0.011795,-0.015903,-3.866754,-4.85579,-6.931442,0.474454,-0.432754,-0.132483,39.86359,-12.423864,-2.120574,-0.161806,-0.187418,0.120385,31.996065,-6.963606,-6.808104,25.189081,-7.556094,-2.606381,-5.126808,-7.586944,-0.538728
3,143_P_T1_sh_A_p2d_1,med,0.079295,-0.000189,-0.000179,-21.154205,-0.303192,4.890691,0.366545,0.559975,0.201084,25.239374,0.916267,1.096569,-0.181669,0.197199,-0.054247,16.761497,-1.092592,-12.319903,17.033909,-16.825144,4.315354,-7.282411,1.297451,-7.440096
3,143_P_T1_sh_A_p2d_2,lat,0.147672,0.001815,-0.002677,-7.197849,-6.975073,-5.475731,0.439481,-0.373646,-0.096673,33.559868,-11.915735,-5.950634,-0.176144,-0.138315,0.094572,28.910728,-6.710147,-8.040139,21.608448,-5.579012,1.088306,-6.269044,-4.312813,-3.140872
3,143_P_T1_sh_A_p2d_2,med,0.126639,0.004008,0.003215,-14.806335,-1.096343,6.539266,0.483897,0.55739,0.21746,30.774435,1.610093,-2.439888,-0.160966,0.199852,-0.081189,21.562937,2.423397,-17.091602,18.119518,-14.183767,9.497809,-5.72206,1.454586,-8.638254
3,143_P_T1_sh_A_p2d_3,lat,0.074039,-0.004613,-0.009068,-10.534894,-8.059876,-1.139353,0.474172,-0.640073,-0.216146,35.808727,-13.837415,-4.555756,-0.231165,-0.219311,0.159829,34.005032,-7.585417,-8.502386,20.797255,-8.575876,0.063426,-5.868927,-5.020689,1.67583
3,143_P_T1_sh_A_p2d_3,med,0.096612,0.02589,0.00467,-15.78457,-1.003274,8.998567,0.383894,0.617253,0.178597,28.821341,3.673459,-2.970599,-0.169252,0.178197,-0.081986,23.89201,-0.316898,-12.13203,19.174929,-13.41293,-3.166068,-8.54938,0.15295,-9.276205
3,143_P_T1_sh_A_p2d_4,lat,0.164784,0.023989,-0.002195,-12.799485,-4.888313,3.963169,0.388127,-0.475905,-0.18264,35.856289,-11.344099,1.649675,-0.188987,-0.188173,0.088891,23.23938,-3.751783,-9.30879,25.073153,-5.396162,-4.622622,-5.051488,-8.667872,-0.935287
3,143_P_T1_sh_A_p2d_4,med,0.242363,-0.002494,-0.002521,-9.245781,0.279937,7.162138,0.340369,0.780598,0.27328,28.418743,1.970773,-5.154359,-0.115805,0.234437,-0.096424,21.469776,-0.054613,-11.466025,18.292152,-15.247431,7.855729,-5.389544,-1.292238,-7.967764
3,143_P_T1_sh_A_p2d_5,lat,0.148513,-0.001666,-0.013171,-8.672017,-4.370743,-2.48388,0.561054,-0.569515,-0.150769,37.649731,-13.910486,-1.846731,-0.205648,-0.219163,0.144663,32.332294,-7.108913,-9.639126,22.724613,-6.891437,0.905602,-5.000319,-8.45273,-3.620953
3,143_P_T1_sh_A_p2d_5,med,0.128329,0.000595,0.005075,-18.03042,-5.142956,6.732054,0.508468,0.485929,0.199314,29.20886,-0.442377,1.015689,-0.199281,0.17615,-0.063133,17.278242,1.799674,-21.278587,17.705601,-17.583052,13.499146,-5.851416,1.028835,-8.499658
3,143_P_T1_sh_A_p2d_6,lat,0.19109,0.025051,-0.00027,-7.485284,-1.923846,0.260469,0.277652,-0.42908,-0.135252,30.250952,-13.265089,-8.296146,-0.13747,-0.153065,0.090178,27.180601,-6.857204,-5.938169,19.131247,-6.455151,0.852583,-1.394506,-6.479765,2.662242
3,143_P_T1_sh_A_p2d_6,med,0.159074,0.004999,0.005647,-10.768274,-0.049726,5.279745,0.420432,0.525864,0.212646,28.261797,-3.110794,-2.707375,-0.153666,0.205181,-0.091023,25.740959,0.435479,-11.128408,14.295143,-20.81901,12.582247,-4.653018,2.59567,-2.245456
4,143_P_T1_sh_A_p2d_1,lat,0.291413,-0.012309,-0.017262,-3.31352,-4.584441,-7.249782,0.461356,-0.396847,-0.114458,40.291553,-12.275241,-1.440273,-0.124393,-0.178875,0.110664,32.532177,-6.599194,-6.92115,25.407099,-7.426668,-2.729471,-5.297048,-7.633062,-0.529463
4,143_P_T1_sh_A_p2d_1,med,0.104772,-0.006361,-0.00195,-20.889601,-0.956449,4.675565,0.344141,0.576932,0.209395,25.245985,0.907974,1.27299,-0.167464,0.195945,-0.056776,16.819038,-1.012322,-12.69644,17.037268,-16.943129,4.461352,-7.363777,1.377154,-7.602631
4,143_P_T1_sh_A_p2d_2,lat,0.188796,0.003993,-0.002444,-6.714692,-6.523116,-5.7641,0.400146,-0.34235,-0.088249,33.989857,-11.803233,-5.318571,-0.132251,-0.130359,0.086434,29.310911,-6.377289,-8.228819,21.848045,-5.424139,0.961755,-6.464003,-4.410865,-3.101139
4,143_P_T1_sh_A_p2d_2,med,0.159858,5.8e-05,0.001639,-14.44656,-1.642969,6.540458,0.471424,0.579759,0.230299,30.731934,1.637323,-2.180207,-0.143453,0.202002,-0.083551,21.645052,2.460083,-17.493904,18.055101,-14.283333,9.629205,-5.753956,1.504079,-8.751582
