Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,304_At_T2_sh_ND_p2d_1,lat,0.063417,0.011915,0.005965,-9.455075,-3.364178,1.42296,0.404482,-0.401264,-0.046375,36.007397,-9.967475,4.557381,-0.190243,-0.136995,0.093785,28.767513,-2.554463,-7.002398,20.280273,-1.709484,-15.448462,5.29474,-0.741091,-0.365419
1,304_At_T2_sh_ND_p2d_1,med,0.090296,0.01609,0.001924,-8.962867,1.275961,9.987861,0.220478,0.741069,0.215892,31.276815,3.156227,-1.301273,-0.012927,0.212721,-0.114548,28.810198,0.379369,-5.441983,20.35372,-10.421321,-7.756562,4.451948,2.65408,-4.757116
1,304_At_T2_sh_ND_p2d_2,lat,0.059993,0.018616,0.012167,-10.174737,-5.888269,0.932748,0.232936,-0.355901,-0.042089,31.189135,-6.141977,4.603255,-0.144459,-0.079026,0.059842,24.642792,-1.197386,-7.125639,19.668005,0.086739,-11.314443,4.838733,-1.921347,-0.876662
1,304_At_T2_sh_ND_p2d_2,med,0.080961,-2.1e-05,-0.003519,-6.633647,0.844971,9.810996,0.351759,0.885825,0.343949,34.187469,6.603109,2.214314,-0.158963,0.210937,-0.087101,23.86787,-0.234463,-4.084337,23.666683,-8.576086,-6.198554,4.897918,3.491845,-8.982423
1,304_At_T2_sh_ND_p2d_3,lat,0.073894,0.013308,0.007706,-9.866505,-7.53825,1.157129,0.311561,-0.538528,-0.092012,30.451485,-6.319438,3.095101,-0.137787,-0.157376,0.106424,27.743017,-3.677837,-5.016081,14.586194,-2.58482,-11.257836,9.159491,2.304025,-1.547739
1,304_At_T2_sh_ND_p2d_3,med,0.065019,0.000105,-0.024173,-15.551701,-2.145525,11.157077,0.258444,0.531637,0.124068,25.804888,3.851241,-3.337383,-0.093476,0.064369,-0.050918,23.686996,-2.490418,-4.187503,18.605579,-12.694965,-3.797531,-1.710655,5.692265,-5.686656
1,304_At_T2_sh_ND_p2d_4,lat,0.069132,0.016686,0.013603,-16.830975,-10.392604,2.613149,0.174626,-0.651735,-0.17357,32.28418,-8.011967,3.472604,-0.180022,-0.109324,0.072112,21.251318,-2.441653,-5.466587,20.031269,-2.166241,-9.602942,7.937344,-0.72352,-1.278017
1,304_At_T2_sh_ND_p2d_4,med,0.089192,0.010656,-0.012842,-20.889795,-2.663456,10.169559,0.232699,0.59433,0.214242,28.961256,3.811966,-0.327446,-0.10317,0.110209,-0.04428,19.417603,-2.960367,-5.568031,21.016659,-11.90889,-2.158569,3.88075,5.992296,-3.201165
1,304_At_T2_sh_ND_p2d_5,lat,0.062841,0.024768,0.015589,-13.867681,-7.421039,4.230104,0.291571,-0.372165,-0.110829,32.575035,-3.957459,3.067209,-0.210548,-0.103129,0.061836,17.896481,-3.584969,-4.777529,21.092398,0.45253,-12.625474,7.654457,-1.993381,2.111015
1,304_At_T2_sh_ND_p2d_5,med,0.054886,0.016026,0.000757,-17.259552,2.926152,12.768498,0.316613,0.752952,0.261368,32.264679,3.528509,-0.060976,-0.119437,0.202207,-0.098825,25.797523,-0.03359,-6.889093,20.851809,-10.242009,-2.125507,6.234865,4.031226,-5.116545
