Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,137_P_T1_sh_A_p2d_1,lat,0.13121,0.000384,-0.008431,-10.991373,0.590009,-0.7772,0.290026,-0.35598,-0.059753,34.570156,-12.906713,-2.481589,-0.195537,-0.159904,0.095952,30.447716,-1.163414,-4.909952,21.989967,-3.346007,3.493677,6.21678,-5.526398,1.05092
1,137_P_T1_sh_A_p2d_1,med,0.151275,-0.007739,0.006621,-9.22593,-1.00205,0.601899,0.408794,0.621712,0.156534,32.120293,2.238758,8.504139,-0.265274,0.134408,-0.103333,26.18968,8.54015,-19.642744,18.761955,-10.080277,5.602655,6.730309,-1.678989,-2.863899
1,137_P_T1_sh_A_p2d_2,lat,0.085858,0.008965,0.005382,-13.904237,-5.024557,-4.104588,0.232601,-0.237976,-0.029394,33.831932,-10.366142,1.614971,-0.120039,-0.096865,0.06131,31.050867,1.646385,-11.776935,21.667852,-0.95568,2.275862,4.526357,-3.808234,0.617682
1,137_P_T1_sh_A_p2d_2,med,0.134019,-0.019753,0.018588,2.396699,2.024281,5.42017,0.508877,0.687225,0.135601,32.312042,-3.511488,-5.506567,-0.15075,0.267394,-0.186112,35.66803,8.154346,-11.729571,15.452886,-14.000777,13.168388,5.117709,3.727942,4.612801
1,137_P_T1_sh_A_p2d_3,lat,0.084126,-0.001014,-0.008191,-14.459555,0.230472,-1.700622,0.431896,-0.41421,-0.045885,33.700714,-14.127867,0.111638,-0.258199,-0.162641,0.083325,29.73217,1.11237,-9.987398,20.395327,-3.283376,1.662378,5.61728,-4.987615,-0.392985
1,137_P_T1_sh_A_p2d_3,med,0.18736,-0.036065,0.007494,-8.700609,-1.651645,0.123282,0.266487,0.683921,0.205459,30.413082,2.09246,8.088758,-0.242466,0.129091,-0.080428,22.295332,7.612686,-20.987305,18.722679,-12.128261,9.003257,5.17668,1.711683,-4.286207
1,137_P_T1_sh_A_p2d_4,lat,0.106268,0.009335,-0.011185,-7.791255,-1.11149,-2.513189,0.132625,-0.46647,-0.083308,31.044083,-11.46537,-3.047289,-0.064576,-0.208532,0.131719,35.037666,-1.074593,-8.369139,19.093353,-0.979166,2.833713,5.082234,-7.765816,3.319467
1,137_P_T1_sh_A_p2d_4,med,0.081513,-0.006173,0.013287,-5.061549,0.527281,5.194464,0.505683,0.862709,0.245912,35.150661,5.961911,4.819507,-0.348287,0.211337,-0.115116,31.200556,1.844643,-4.938445,18.248634,-11.033461,0.514377,7.534172,1.921518,0.02204
1,137_P_T1_sh_A_p2d_5,lat,0.088937,0.001678,-0.016087,-12.648338,-0.548205,-2.641271,0.380238,-0.694749,-0.164906,37.513531,-12.415274,2.215555,-0.235568,-0.278281,0.171998,34.589878,-1.007053,-11.369935,20.191303,-3.217735,0.158251,9.219751,-5.139616,-0.45867
1,137_P_T1_sh_A_p2d_5,med,0.143168,-0.006847,0.021665,-4.079764,2.401895,5.522223,0.31018,0.726006,0.150718,27.984865,0.527336,4.079041,-0.140734,0.255652,-0.140256,28.675003,9.139684,-18.992983,15.098616,-13.459826,8.552071,5.388329,3.244205,2.31267
2,137_P_T1_sh_A_p2d_1,lat,0.162655,0.00439,-0.007584,-10.650003,1.07303,-1.299751,0.259937,-0.301216,-0.045629,34.583836,-12.837281,-2.388668,-0.171645,-0.142921,0.087735,30.500492,-1.037519,-4.375439,22.11659,-3.238966,3.612515,6.106863,-5.663588,0.9805
2,137_P_T1_sh_A_p2d_1,med,0.201545,-0.015211,0.005791,-8.746716,-1.669718,0.685051,0.389123,0.649424,0.169168,32.114002,2.221004,8.527813,-0.247251,0.14822,-0.108054,26.206167,8.506441,-19.730404,18.878679,-10.204236,5.685466,6.579177,-1.669889,-2.937672
2,137_P_T1_sh_A_p2d_2,lat,0.117989,0.015853,0.009153,-13.404359,-4.443671,-4.343307,0.216995,-0.179552,-0.012107,33.702435,-10.459437,1.622586,-0.098045,-0.069126,0.050691,31.129122,1.869768,-11.367596,21.722944,-0.849682,2.466104,4.475249,-3.929651,0.502093
2,137_P_T1_sh_A_p2d_2,med,0.175967,-0.02995,0.01611,2.7178,1.122313,5.382996,0.51265,0.691522,0.135437,32.064262,-3.42382,-5.47687,-0.132055,0.269753,-0.186263,35.473583,8.144094,-11.911703,15.323988,-14.095198,13.376845,5.117468,3.768903,4.521052
2,137_P_T1_sh_A_p2d_3,lat,0.110242,0.001815,-0.008487,-14.040833,0.768121,-2.206784,0.413943,-0.365991,-0.034238,33.779301,-14.122889,0.140568,-0.237639,-0.145792,0.075218,29.934145,1.349332,-9.397717,20.515783,-3.143097,1.792184,5.521407,-5.11242,-0.457343
2,137_P_T1_sh_A_p2d_3,med,0.229867,-0.045821,0.007054,-8.204291,-2.275938,0.201304,0.254462,0.695836,0.213182,30.405247,2.05819,8.181651,-0.235069,0.130569,-0.080516,22.35523,7.647779,-21.093533,18.781145,-12.224593,9.051353,5.100579,1.730561,-4.307883
2,137_P_T1_sh_A_p2d_4,lat,0.139829,0.015054,-0.009471,-7.295209,-0.630868,-2.709587,0.115002,-0.435159,-0.078117,31.075275,-11.467566,-2.824347,-0.035889,-0.195039,0.124504,35.165779,-0.847284,-8.083533,19.213068,-0.876466,2.954308,4.989481,-7.871145,3.235159
2,137_P_T1_sh_A_p2d_4,med,0.107165,-0.012325,0.013904,-4.830678,-0.261244,5.143041,0.504247,0.878105,0.251485,35.048443,5.984928,5.003481,-0.336084,0.216769,-0.11753,31.099812,1.918887,-5.127718,18.276489,-11.1207,0.579267,7.486491,1.974882,-0.10688
2,137_P_T1_sh_A_p2d_5,lat,0.117011,0.006767,-0.016029,-12.281547,0.00665,-2.844333,0.363509,-0.662294,-0.156446,37.595222,-12.489089,2.303783,-0.214279,-0.266674,0.164607,34.673058,-0.836632,-10.851934,20.356197,-3.105878,0.253945,9.088109,-5.277064,-0.547137
2,137_P_T1_sh_A_p2d_5,med,0.182401,-0.012,0.022548,-3.733486,1.729017,5.646181,0.312002,0.738449,0.153337,27.897818,0.50025,4.13142,-0.131327,0.263587,-0.141751,28.646368,9.150223,-19.138208,15.08681,-13.541505,8.641047,5.340286,3.258025,2.266785
3,137_P_T1_sh_A_p2d_1,lat,0.195737,0.00868,-0.006689,-10.284177,1.560575,-1.820774,0.232175,-0.247393,-0.031618,34.601276,-12.769603,-2.289233,-0.149109,-0.125961,0.079551,30.565228,-0.904048,-3.859864,22.243759,-3.13132,3.731563,5.997123,-5.80102,0.910588
3,137_P_T1_sh_A_p2d_1,med,0.256199,-0.02331,0.005073,-8.203529,-2.3537,0.753023,0.373398,0.675046,0.181331,32.126492,2.192809,8.55632,-0.230391,0.16084,-0.112295,26.2591,8.486055,-19.79985,18.999418,-10.329306,5.765523,6.424697,-1.660061,-3.006702
3,137_P_T1_sh_A_p2d_2,lat,0.15309,0.02338,0.013172,-12.849023,-3.831665,-4.569779,0.202926,-0.121945,0.004601,33.572914,-10.555453,1.630319,-0.076235,-0.041068,0.040079,31.217157,2.101423,-10.961382,21.778002,-0.742769,2.656025,4.424909,-4.050892,0.386762
3,137_P_T1_sh_A_p2d_2,med,0.220927,-0.040777,0.01326,3.081398,0.208856,5.335046,0.517972,0.693087,0.134573,31.813295,-3.336993,-5.443375,-0.11368,0.270138,-0.185642,35.286224,8.131061,-12.102539,15.193138,-14.188334,13.584026,5.11881,3.807702,4.432446
3,137_P_T1_sh_A_p2d_3,lat,0.138446,0.004863,-0.008821,-13.582325,1.317058,-2.713079,0.395715,-0.319202,-0.023334,33.859608,-14.117936,0.172518,-0.216377,-0.129342,0.067225,30.148941,1.592452,-8.82527,20.636724,-3.002126,1.922223,5.425539,-5.23705,-0.520432
3,137_P_T1_sh_A_p2d_3,med,0.2742,-0.05585,0.006607,-7.675586,-2.905575,0.272726,0.245173,0.705737,0.220249,30.408051,2.018735,8.278718,-0.228541,0.131035,-0.080311,22.434286,7.689661,-21.191202,18.84136,-12.320751,9.097316,5.023772,1.748616,-4.327102
3,137_P_T1_sh_A_p2d_4,lat,0.175754,0.021064,-0.007564,-6.750479,-0.143988,-2.916739,0.098806,-0.404171,-0.073099,31.105379,-11.468892,-2.590662,-0.008046,-0.180622,0.116945,35.310223,-0.604146,-7.803358,19.330379,-0.771986,3.074823,4.901069,-7.976725,3.151736
3,137_P_T1_sh_A_p2d_4,med,0.134911,-0.01892,0.014532,-4.560565,-1.064322,5.091206,0.503726,0.892086,0.256497,34.954884,6.000095,5.196021,-0.323615,0.221762,-0.119833,31.018431,2.005495,-5.332195,18.307196,-11.208083,0.642908,7.435846,2.027464,-0.233058
3,137_P_T1_sh_A_p2d_5,lat,0.147491,0.01217,-0.015978,-11.860074,0.573583,-3.058132,0.346761,-0.630061,-0.148323,37.677952,-12.560373,2.395536,-0.192,-0.254802,0.157062,34.778412,-0.656616,-10.332166,20.519459,-2.993438,0.348079,8.95785,-5.412427,-0.635075
