Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,223_C_T1_sh_ND_p2d_1,lat,0.073167,0.031843,-0.003829,-7.236303,3.955574,2.797717,0.343563,-0.45364,-0.029303,27.656321,-13.383429,0.473387,-0.19098,-0.184673,0.0986,26.117966,-6.750416,-11.335952,12.060018,-8.321045,-3.100888,9.850517,0.569488,-1.675213
1,223_C_T1_sh_ND_p2d_1,med,0.096582,-0.001764,0.006485,-14.315167,1.728372,9.070273,0.271291,0.429697,0.143731,25.579464,-8.225168,-5.701882,-0.070507,0.119622,-0.046839,25.105612,-4.357405,-1.996231,10.388951,-23.100973,-4.615735,10.499512,2.082413,-1.376741
1,223_C_T1_sh_ND_p2d_2,lat,0.096992,0.05565,0.015255,-11.875062,3.547947,2.691963,0.424952,-0.38484,-0.035679,29.587238,-14.669672,-1.463563,-0.253575,-0.096568,0.058236,23.332464,-3.351194,-12.046824,15.845659,-6.454967,-0.209048,4.53424,2.559382,-1.473828
1,223_C_T1_sh_ND_p2d_2,med,0.10214,0.010565,0.003343,-12.763949,3.890009,8.885828,0.331576,0.474745,0.11409,25.557623,-7.530845,-10.181669,-0.125669,0.135229,-0.066661,28.724346,-1.985635,-1.825666,11.495713,-20.942373,-0.0688,7.881316,5.369855,3.722735
1,223_C_T1_sh_ND_p2d_3,lat,0.04769,0.031213,0.004851,-4.515562,4.361662,1.229315,0.054506,-0.549927,-0.148471,31.618528,-20.559179,0.889012,0.004717,-0.189956,0.112729,32.764687,-2.060406,-15.991405,16.701448,-10.172887,3.435151,6.064451,0.603701,-1.543453
1,223_C_T1_sh_ND_p2d_3,med,0.059149,0.007259,-0.001227,-20.169769,3.654489,9.694926,0.283942,0.468285,0.158937,30.007938,-2.678477,-3.598779,-0.1112,0.131179,-0.062071,27.037512,-2.745677,-2.878377,15.993253,-18.776524,-4.218282,7.8454,3.517636,-1.055622
1,223_C_T1_sh_ND_p2d_4,lat,0.054069,0.039838,0.007634,-10.016031,2.325993,4.061816,0.245134,-0.483168,-0.106517,29.916517,-16.110859,-2.821829,-0.161019,-0.172909,0.08645,23.0021,-6.792567,-7.053262,16.419865,-9.68144,-10.713985,7.406205,3.400727,-3.064511
1,223_C_T1_sh_ND_p2d_4,med,0.077195,0.00499,0.008624,-12.703239,0.784545,5.929891,0.193717,0.675936,0.21366,27.626091,-0.706986,-0.324197,-0.09377,0.222527,-0.078524,24.63183,-3.143882,-1.369102,15.800056,-19.983482,-10.032996,7.333441,4.363389,-3.9721
1,223_C_T1_sh_ND_p2d_5,lat,0.074169,0.026415,-0.014501,-11.221189,3.176991,3.737714,0.412199,-0.639374,-0.118321,31.180992,-14.894545,0.812137,-0.227687,-0.263811,0.113526,24.161915,-8.375954,-11.482139,17.623135,-8.16773,-11.716383,5.598608,1.515015,-3.622705
1,223_C_T1_sh_ND_p2d_5,med,0.114603,-0.007098,-9e-05,-9.410255,4.503862,6.165884,0.132724,0.707797,0.304402,33.802078,-1.748488,-1.330759,-0.037819,0.135422,-0.069759,30.673246,-4.047505,1.298843,17.70668,-18.502626,-9.259903,6.131259,2.486816,-2.555541
1,223_C_T1_sh_ND_p2d_6,lat,0.042935,0.029046,0.004488,-5.598888,0.224314,3.289928,0.348886,-0.469164,-0.069836,30.786711,-10.839473,6.261746,-0.130694,-0.179818,0.101748,27.757809,-6.005559,-11.03741,14.411588,-8.759833,-11.430473,9.143022,-0.570746,-6.339332
1,223_C_T1_sh_ND_p2d_6,med,0.086122,0.002058,-0.003836,-14.56642,3.020196,5.363005,0.179804,0.555115,0.146906,27.44845,-4.876607,-7.427251,-0.04691,0.140597,-0.066839,26.674709,-2.567946,-2.241187,12.955528,-20.833735,-6.337458,8.909878,3.793262,-0.357998
1,223_C_T1_sh_ND_p2d_7,lat,0.107211,0.041836,0.001921,-3.703058,0.462835,1.444388,0.339914,-0.398623,-0.090591,33.598644,-13.926702,0.414257,-0.092399,-0.175665,0.084103,27.550253,-4.832554,-10.555842,20.224319,-6.754623,-3.51148,3.008372,0.499696,-9.109585
1,223_C_T1_sh_ND_p2d_7,med,0.075493,0.006686,0.006643,-12.625266,4.382659,5.778292,0.163907,0.684054,0.208026,27.743027,-1.131821,-4.557675,-0.087327,0.207127,-0.072812,25.41293,-3.141323,1.393353,15.72854,-17.903366,-1.368975,7.435294,4.778295,-3.112129
2,223_C_T1_sh_ND_p2d_1,lat,0.113477,0.04771,0.001833,-6.922969,4.78258,2.893465,0.310251,-0.410576,-0.023882,27.806103,-13.531345,0.620485,-0.167503,-0.160699,0.090709,26.235012,-6.521992,-10.585169,12.300307,-8.184763,-2.945291,9.603213,0.438315,-1.773519
2,223_C_T1_sh_ND_p2d_1,med,0.132509,-0.003815,0.007809,-13.775306,0.995331,8.701519,0.251848,0.465151,0.150182,25.412086,-8.066726,-5.421847,-0.0474,0.121893,-0.04865,24.976946,-4.395023,-2.011997,10.429463,-23.18318,-4.665472,10.452043,2.127781,-1.377064
2,223_C_T1_sh_ND_p2d_2,lat,0.123542,0.068307,0.019586,-11.477582,4.044196,2.792982,0.420926,-0.354486,-0.025606,29.635454,-14.702662,-1.379585,-0.247607,-0.078557,0.054438,23.523546,-3.254981,-11.860749,15.929815,-6.357678,-0.124141,4.432964,2.474217,-1.508747
2,223_C_T1_sh_ND_p2d_2,med,0.14172,0.006268,0.00311,-12.153601,3.009262,8.380985,0.313019,0.524186,0.127399,25.490244,-7.354485,-9.833447,-0.101298,0.136323,-0.067488,28.498083,-2.040171,-1.78165,11.703522,-21.071739,-0.169999,7.693019,5.475029,3.728234
2,223_C_T1_sh_ND_p2d_3,lat,0.070038,0.041107,0.007131,-4.379414,5.015162,1.503133,0.024414,-0.536378,-0.153024,31.640348,-20.600698,1.03043,0.030292,-0.186064,0.111524,32.788155,-2.058978,-15.808233,16.816441,-10.093385,3.513172,5.980127,0.532994,-1.560652
2,223_C_T1_sh_ND_p2d_3,med,0.082727,0.007133,-0.000929,-19.752626,2.97291,9.36465,0.253085,0.497873,0.169533,29.860779,-2.481287,-3.334182,-0.082842,0.130343,-0.06278,27.001783,-2.885598,-2.841881,15.99858,-18.874065,-4.316295,7.806266,3.575022,-1.07532
2,223_C_T1_sh_ND_p2d_4,lat,0.083373,0.05728,0.014956,-9.694662,3.030091,4.568152,0.228771,-0.448802,-0.098239,30.074089,-16.113106,-2.526714,-0.136889,-0.153485,0.081593,23.228046,-6.686579,-6.844187,16.511869,-9.516998,-10.692459,7.364109,3.237948,-3.115442
2,223_C_T1_sh_ND_p2d_4,med,0.100253,0.001747,0.008624,-12.348144,0.229509,5.677011,0.180683,0.697847,0.221505,27.513762,-0.628357,-0.075064,-0.081088,0.222832,-0.079473,24.636915,-3.166769,-1.405234,15.788249,-20.04179,-10.08422,7.331886,4.395237,-4.046047
