Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,1102_F_P_sh_A_p2d_1,lat,0.055816,0.015862,0.008782,-7.538645,6.9718,-2.635608,0.683704,-0.749779,-0.246758,59.990814,-4.344174,6.83606,-0.283871,-0.249285,0.136729,25.614241,-5.297204,-11.196838,43.451786,-0.268247,-7.785288,14.578939,3.85252,2.178789
1,1102_F_P_sh_A_p2d_1,med,0.042379,0.015067,0.015377,-10.833475,12.687102,2.032663,0.666319,0.654226,0.197046,60.665741,2.764758,-7.17066,-0.209964,0.192921,-0.09804,29.561651,1.092399,-11.324605,42.894768,-12.609864,8.493241,14.913368,5.99859,-10.84982
1,1102_F_P_sh_A_p2d_2,lat,0.037255,0.00451,0.002216,-9.612437,6.391779,-5.925862,0.369056,-0.498998,-0.147682,57.540161,-7.7129,2.249796,-0.167352,-0.17783,0.096213,25.426924,-5.014067,-8.472569,42.097637,-2.484343,-1.405495,16.044804,-0.150416,6.148639
1,1102_F_P_sh_A_p2d_2,med,0.069084,0.008365,0.012385,-10.326934,15.893724,2.893422,0.432,0.741241,0.240128,59.580299,5.145564,-4.676502,-0.160117,0.209552,-0.106227,28.846346,1.539894,-13.928907,40.839279,-9.737844,10.942522,13.92031,8.132483,-3.755911
1,1102_F_P_sh_A_p2d_3,lat,0.056037,0.00757,0.000889,-10.782463,9.478,-3.471758,0.528927,-0.536791,-0.098145,55.905895,-4.297225,6.488199,-0.249981,-0.199025,0.115478,26.259674,-6.521311,-9.506261,40.949295,-0.51269,-4.943372,16.242397,3.281573,2.141696
1,1102_F_P_sh_A_p2d_3,med,0.081378,-0.007742,-0.00291,-11.313068,13.672612,-2.830203,0.532632,0.769935,0.247636,56.29541,2.536737,-6.371017,-0.152839,0.109661,-0.055314,29.162264,-2.997222,-9.72268,38.521133,-15.008095,9.87863,17.144432,9.371121,-11.324162
1,1102_F_P_sh_A_p2d_4,lat,0.082872,0.015244,-0.002776,-11.563205,11.588101,-1.404259,0.615886,-0.644093,-0.080333,58.015938,-7.802455,2.846392,-0.274387,-0.236038,0.156324,27.614706,-9.739079,-5.363821,40.640148,-3.968322,-6.454086,16.130745,4.928826,4.079606
1,1102_F_P_sh_A_p2d_4,med,0.105916,0.005791,0.012689,-6.281341,10.693439,-0.547797,0.716699,0.928561,0.269152,60.553234,4.574081,-12.55055,-0.147274,0.211357,-0.120767,33.72176,-2.982079,-7.74796,41.129562,-13.615072,10.334576,14.49689,8.613602,-7.760031
1,1102_F_P_sh_A_p2d_5,lat,0.074223,0.016601,0.008677,-5.743245,7.335585,-5.62839,0.59944,-0.511768,-0.165529,61.249271,-3.947355,8.44699,-0.260838,-0.166296,0.111819,28.510952,-4.327277,-10.284672,43.964924,-0.372088,-4.976908,15.119976,3.986498,1.065049
1,1102_F_P_sh_A_p2d_5,med,0.091644,0.008556,0.009561,-10.063416,14.784883,-1.819582,0.381422,0.916141,0.266574,54.765148,4.817073,-6.243748,-0.058753,0.17208,-0.084556,31.812656,-2.99058,-8.75312,36.829212,-13.385012,9.657317,17.850096,11.582302,-9.127706
