Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,1103_F_P_sh_A_p2d_1,lat,0.16864,0.010735,0.006375,-5.264112,0.376215,-12.767971,0.595203,-0.706933,-0.139444,48.921654,-5.773013,5.469328,-0.278815,-0.337527,0.191424,26.337629,-5.602303,-2.506828,35.256947,-2.441674,4.727492,12.602516,-9.183457,-3.376628
1,1103_F_P_sh_A_p2d_1,med,0.077789,-0.004257,0.006397,-15.962545,11.797608,-6.532278,0.532036,1.016757,0.299078,47.423691,-0.428775,-6.000753,-0.265926,0.281696,-0.109793,23.745499,0.541967,1.536639,34.095638,-14.234287,13.302619,10.368935,1.998084,-0.562307
1,1103_F_P_sh_A_p2d_2,lat,0.19908,0.021112,-0.000567,-3.317885,1.587267,-12.185092,0.776706,-0.728398,-0.141766,49.697083,-5.818912,5.353684,-0.350868,-0.333378,0.206772,27.026524,-7.626268,-0.878608,32.95752,-3.236922,-4.612643,18.615417,-6.62617,1.56126
1,1103_F_P_sh_A_p2d_2,med,0.076953,-0.000649,0.006255,-14.356259,12.939215,-5.963508,0.553699,1.024999,0.285781,49.475868,1.683721,-0.873319,-0.269487,0.285362,-0.156148,29.223169,2.800305,-0.708957,34.072456,-12.930752,7.951135,16.016617,-1.490515,0.392597
1,1103_F_P_sh_A_p2d_3,lat,0.203446,0.019838,0.008067,-4.444622,2.10485,-13.183646,0.734964,-0.508405,-0.097757,51.747086,-3.398256,9.139083,-0.271722,-0.268049,0.168794,26.082449,-6.842641,-0.98267,33.799019,-1.395072,-6.586029,18.151903,-7.015854,2.377339
1,1103_F_P_sh_A_p2d_3,med,0.05496,0.0049,0.003319,-12.99263,17.051538,-5.721197,0.412166,1.077213,0.288499,47.679359,-0.46524,-6.514835,-0.18953,0.264602,-0.140668,31.546577,1.696797,3.680698,33.70607,-12.850146,4.938642,17.456022,-1.092839,0.681705
1,1103_F_P_sh_A_p2d_4,lat,0.213138,0.024015,-0.002308,-5.201323,4.556063,-11.972636,0.574864,-0.829462,-0.17697,48.030148,-7.556859,7.077884,-0.299845,-0.312252,0.162667,24.842302,-5.213658,-2.154758,34.433586,-2.877829,-2.909344,18.177353,-7.572496,-1.222941
1,1103_F_P_sh_A_p2d_4,med,0.072601,-0.006746,-0.005169,-11.130468,15.873343,-4.895449,0.547765,0.943111,0.317275,52.151501,-0.49832,-5.327604,-0.328037,0.217777,-0.106055,29.800768,-0.17392,4.91891,36.23925,-13.386794,4.825544,20.404142,-3.218768,-1.677263
1,1103_F_P_sh_A_p2d_5,lat,0.129467,0.020185,0.013205,-3.491093,2.966979,-12.94217,0.445264,-0.31365,-0.035343,44.258392,-6.076432,1.012923,-0.154802,-0.253586,0.158275,27.016523,-7.336392,-0.35258,31.089304,-2.932369,0.264886,15.013,-4.911057,-5.018782
1,1103_F_P_sh_A_p2d_5,med,0.074552,-0.001261,0.012506,-8.149802,15.056662,-3.880422,0.328951,1.017052,0.233336,48.674397,-0.276727,-7.938129,-0.183612,0.341747,-0.164248,29.988167,1.49959,4.915662,34.928581,-12.768715,4.462286,17.961399,-4.122502,3.58741
1,1103_F_P_sh_A_p2d_6,lat,0.142031,0.01105,0.000777,-7.742493,3.76404,-12.98554,0.7528,-0.660198,-0.065361,48.610596,-6.164161,7.861348,-0.339311,-0.279137,0.178894,27.4697,-5.930506,-1.394508,32.70034,-2.528185,0.208346,17.631319,-8.891595,-2.215899
1,1103_F_P_sh_A_p2d_6,med,0.042423,0.016229,0.013768,-14.649949,13.519176,-2.840069,0.738297,1.205253,0.271265,51.705463,3.363145,-7.26952,-0.377115,0.365608,-0.199373,30.131243,0.576675,2.640405,33.625992,-10.338626,1.904369,21.586493,-5.370501,0.064791
2,1103_F_P_sh_A_p2d_1,lat,0.202877,0.015314,0.010621,-4.989976,0.719864,-12.689429,0.574204,-0.705687,-0.139749,48.939442,-5.907778,5.663323,-0.261693,-0.321949,0.185082,26.227673,-5.389958,-2.49526,35.374432,-2.382416,4.8225,12.448425,-9.300656,-3.419393
2,1103_F_P_sh_A_p2d_1,med,0.099017,-0.008556,0.00521,-15.940584,11.393366,-6.511257,0.531537,1.03462,0.309553,47.461304,-0.420976,-5.471248,-0.259715,0.278628,-0.109991,23.562567,0.637672,1.025545,34.18581,-14.354965,13.504388,10.207159,2.061155,-0.702474
2,1103_F_P_sh_A_p2d_2,lat,0.250134,0.029734,0.005039,-2.924475,2.198375,-12.174775,0.753173,-0.712847,-0.13691,49.819157,-5.965736,5.69387,-0.321296,-0.315509,0.199474,26.990833,-7.384877,-0.708976,33.132526,-3.140392,-4.57889,18.444723,-6.794575,1.600944
2,1103_F_P_sh_A_p2d_2,med,0.10114,-0.004274,0.005502,-14.37317,12.367936,-5.728575,0.550306,1.039154,0.292539,49.457142,1.692003,-0.321936,-0.258393,0.285253,-0.158345,29.001188,3.032089,-1.529759,34.125217,-13.021287,8.154912,15.874471,-1.452698,0.190629
2,1103_F_P_sh_A_p2d_3,lat,0.243553,0.025661,0.011991,-4.128546,2.558464,-13.150748,0.710963,-0.500856,-0.096333,51.847599,-3.49649,9.381095,-0.247381,-0.254936,0.162154,26.045973,-6.626064,-0.963751,33.922211,-1.295816,-6.52506,18.029953,-7.170166,2.382933
2,1103_F_P_sh_A_p2d_3,med,0.079247,0.001093,0.000693,-13.042228,16.620928,-5.628414,0.404239,1.072399,0.28531,47.574913,-0.407627,-6.137453,-0.194437,0.257356,-0.139193,31.037693,1.773571,3.153067,33.791485,-12.994626,5.133833,17.292685,-1.030962,0.505623
2,1103_F_P_sh_A_p2d_4,lat,0.250187,0.030929,0.001162,-4.876199,4.927477,-11.908583,0.573844,-0.809486,-0.168152,48.145679,-7.704093,7.239961,-0.290458,-0.29819,0.158909,24.878342,-5.046886,-2.127808,34.611061,-2.835809,-2.777193,17.985855,-7.711203,-1.288731
2,1103_F_P_sh_A_p2d_4,med,0.111034,-0.015009,-0.00886,-11.170197,14.999065,-4.839398,0.554874,0.957496,0.326789,52.20187,-0.37025,-4.715675,-0.310464,0.204294,-0.103946,29.329027,-0.045867,4.219916,36.447399,-13.530886,5.094665,20.076777,-3.197792,-1.962041
2,1103_F_P_sh_A_p2d_5,lat,0.159835,0.029257,0.020777,-3.310172,3.338091,-12.577435,0.414023,-0.313271,-0.035535,44.22401,-6.193833,1.072044,-0.141814,-0.238616,0.155197,26.762405,-7.292292,-0.288396,31.184868,-2.892689,0.29409,14.858182,-5.006156,-4.99008
2,1103_F_P_sh_A_p2d_5,med,0.129395,-0.017414,0.006203,-7.901651,13.773097,-4.652599,0.307132,1.079066,0.268556,48.688957,0.044979,-7.581033,-0.159168,0.332032,-0.156804,29.428398,1.373991,4.912398,35.157688,-12.944015,4.76614,17.615894,-4.006815,3.238824
2,1103_F_P_sh_A_p2d_6,lat,0.177053,0.018989,0.005439,-7.54108,4.094512,-12.748187,0.739577,-0.653114,-0.064035,48.726231,-6.280075,8.25212,-0.318325,-0.26537,0.172654,27.494938,-5.682045,-1.618868,32.866024,-2.439748,0.307717,17.445383,-9.051474,-2.2563
2,1103_F_P_sh_A_p2d_6,med,0.057265,0.012025,0.010844,-14.747008,13.126424,-3.033228,0.733681,1.223484,0.286637,51.640133,3.531118,-7.01441,-0.37073,0.354948,-0.190358,29.68504,0.484164,2.560599,33.712605,-10.427646,2.042665,21.440834,-5.334212,-0.10527
3,1103_F_P_sh_A_p2d_1,lat,0.23838,0.019918,0.01486,-4.697415,1.07041,-12.617331,0.554469,-0.703219,-0.139572,48.960938,-6.041251,5.85807,-0.245097,-0.305997,0.178675,26.126438,-5.174033,-2.479342,35.494438,-2.322669,4.918757,12.291803,-9.418016,-3.463442
