Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,231_C_T1_sh_ND_p2d_1,lat,0.195208,0.043078,-0.00333,1.117113,5.612769,-2.880451,0.224257,-0.771236,-0.262843,34.18417,-16.879562,-0.969635,-0.119145,-0.27803,0.162441,34.519524,7.052458,-13.534607,21.55998,-6.109207,2.182404,-5.892457,-1.407214,6.333749
1,231_C_T1_sh_ND_p2d_1,med,0.150878,-0.016306,0.022681,-7.917881,-1.914506,2.889199,0.599224,1.004699,0.379161,35.600872,-0.208508,0.132393,-0.11476,0.338103,-0.22951,36.051659,12.463871,-10.944798,17.428057,-12.997492,12.896503,-3.874655,0.334148,-1.3198
1,231_C_T1_sh_ND_p2d_2,lat,0.157198,0.058712,0.008625,-6.45226,0.431999,-0.812499,0.296728,-0.666603,-0.203715,28.062883,-14.139629,-4.003489,-0.102004,-0.184137,0.080163,28.093094,5.568125,-14.41619,17.327051,-2.382623,-2.774637,-5.00619,-2.251792,9.479098
1,231_C_T1_sh_ND_p2d_2,med,0.079846,-0.01052,-0.006706,-15.115509,1.938993,1.527382,0.413608,0.404989,0.126852,30.384974,-4.294506,-1.52439,-0.131448,0.11689,-0.099017,29.914309,10.773472,-12.837131,16.398638,-13.883957,5.820362,-2.7543,1.974631,1.588544
1,231_C_T1_sh_ND_p2d_3,lat,0.142421,0.03739,0.00056,-3.542836,-2.108257,-2.872525,0.350152,-0.688405,-0.185358,31.651451,-13.846797,-0.781125,-0.1018,-0.253209,0.145181,33.738369,4.375473,-13.636344,16.548695,-5.099975,-1.772174,-1.743095,0.17929,2.184336
1,231_C_T1_sh_ND_p2d_3,med,0.055236,-0.004445,0.003593,-9.542977,2.554934,1.381487,0.334248,0.789377,0.257857,32.406368,0.74092,2.267165,-0.073051,0.257215,-0.160664,32.53854,9.711284,-8.791294,18.650023,-11.708494,2.606901,-5.426816,1.082721,0.489986
1,231_C_T1_sh_ND_p2d_4,lat,0.199779,0.065922,0.006447,-11.747033,2.397838,0.519126,0.440152,-0.711853,-0.198637,32.322025,-16.054977,-1.568708,-0.211162,-0.256884,0.092158,22.835827,2.341742,-14.534792,20.350027,-6.546388,-5.412004,-6.057458,-2.601814,7.352026
1,231_C_T1_sh_ND_p2d_4,med,0.103907,0.007788,0.027984,-15.100654,0.70639,3.959877,0.524835,0.882783,0.293139,30.304205,0.940533,-1.311363,-0.209063,0.35105,-0.156034,23.307018,11.64349,-14.066667,19.431202,-10.741003,5.742302,-6.041571,-0.829844,2.165972
1,231_C_T1_sh_ND_p2d_5,lat,0.152618,0.026756,-0.000473,-10.86108,-1.561901,-4.853465,0.243439,-0.474355,-0.130715,30.496735,-9.538997,1.0264,-0.07053,-0.197482,0.083093,26.466633,4.448338,-12.240109,19.429142,-0.514611,-2.393246,-4.601492,-3.727153,4.649643
1,231_C_T1_sh_ND_p2d_5,med,0.084238,-0.015837,0.002893,-11.997742,1.98405,-0.170869,0.373068,0.561479,0.211059,29.78759,-3.933454,-2.222849,-0.102105,0.163557,-0.084162,25.677885,9.055793,-11.19615,19.25279,-14.338972,8.097913,-5.810212,-0.242112,-0.88835
1,231_C_T1_sh_ND_p2d_6,lat,0.181768,0.033093,0.001784,-2.761943,-1.122694,-4.667997,0.263321,-0.789024,-0.271179,32.605206,-13.279808,0.290375,-0.086955,-0.267087,0.163945,35.709595,5.708626,-14.13536,17.374533,-4.4249,-1.128346,-4.193925,0.141497,2.698395
1,231_C_T1_sh_ND_p2d_6,med,0.754048,0.0203,0.132867,-14.190854,-0.586529,1.21722,1.054851,0.486068,0.243479,28.732983,-2.574034,-1.297664,-0.808124,0.084345,-0.026063,25.494394,8.980258,-11.657902,15.999443,-15.490892,4.678456,-3.892052,3.578059,-2.227769
2,231_C_T1_sh_ND_p2d_1,lat,0.321703,0.087115,0.01453,1.398414,6.278704,-1.156345,0.256506,-0.744833,-0.252658,34.240257,-16.855745,-0.984606,-0.070509,-0.23196,0.151158,34.338951,6.773723,-13.97817,21.785866,-6.027342,2.262648,-6.091623,-1.454721,6.254975
2,231_C_T1_sh_ND_p2d_1,med,0.211131,-0.029675,0.024244,-7.38526,-3.299568,3.157751,0.601231,1.052742,0.393144,35.351238,-0.060285,0.38076,-0.07295,0.368183,-0.236691,35.911621,12.449584,-11.295552,17.30537,-13.094104,12.970592,-3.884884,0.42555,-1.378444
2,231_C_T1_sh_ND_p2d_2,lat,0.228973,0.085394,0.017376,-6.095705,0.936117,-0.2189,0.314826,-0.614113,-0.179544,28.170202,-13.988535,-3.883638,-0.073741,-0.156569,0.077367,28.265903,5.418929,-14.506062,17.423136,-2.318458,-2.722697,-5.107443,-2.284508,9.389606
2,231_C_T1_sh_ND_p2d_2,med,0.118349,-0.018116,-0.007911,-14.753973,1.355956,1.385565,0.407837,0.440975,0.140203,30.246889,-4.205287,-1.607138,-0.105424,0.128751,-0.099954,29.848989,10.566807,-12.556015,16.353178,-13.984051,5.927431,-2.78161,2.037,1.496155
2,231_C_T1_sh_ND_p2d_3,lat,0.201788,0.058111,0.008848,-3.215211,-1.674755,-1.892123,0.372859,-0.686422,-0.181307,31.640762,-13.802687,-0.789428,-0.083369,-0.234788,0.141876,33.654781,4.229489,-13.851922,16.629093,-5.025197,-1.765551,-1.854159,0.085669,2.180517
2,231_C_T1_sh_ND_p2d_3,med,0.090712,-0.014904,0.000982,-9.211501,1.634123,0.954983,0.302523,0.830906,0.275367,32.255028,0.854589,2.251429,-0.031197,0.275085,-0.164435,32.436119,9.597758,-8.549813,18.575474,-11.772352,2.720169,-5.390479,1.139804,0.36593
2,231_C_T1_sh_ND_p2d_4,lat,0.260225,0.086251,0.011446,-11.355213,2.798939,0.646001,0.429996,-0.669649,-0.179488,32.383804,-15.985621,-1.435698,-0.186031,-0.237518,0.09082,23.072697,2.326514,-14.379235,20.393774,-6.485745,-5.380347,-6.134256,-2.647311,7.285933
2,231_C_T1_sh_ND_p2d_4,med,0.139924,0.00173,0.030384,-14.846684,-0.197794,3.971287,0.534107,0.926992,0.311735,30.20085,1.074683,-1.160301,-0.193599,0.367187,-0.156463,23.339113,11.500134,-14.066202,19.325319,-10.831459,5.792371,-6.002847,-0.74326,2.128196
2,231_C_T1_sh_ND_p2d_5,lat,0.228106,0.0538,0.012727,-10.259387,-1.52609,-3.667637,0.253304,-0.416878,-0.103742,30.529287,-9.429395,1.122069,-0.037184,-0.15814,0.07847,26.621592,4.490564,-13.026275,19.474037,-0.406518,-2.410925,-4.692422,-3.76187,4.585499
2,231_C_T1_sh_ND_p2d_5,med,0.126414,-0.026099,0.002686,-11.630035,1.306811,-0.281864,0.375013,0.591441,0.224167,29.631857,-3.885326,-2.144085,-0.087759,0.169986,-0.083785,25.666029,8.92063,-10.998059,19.16415,-14.462165,8.20047,-5.823344,-0.174277,-0.924446
2,231_C_T1_sh_ND_p2d_6,lat,0.269703,0.05925,0.013767,-2.303021,-0.606308,-3.549894,0.28779,-0.753285,-0.248595,32.507839,-13.254595,0.214916,-0.053443,-0.239484,0.159634,35.584438,5.44683,-14.328001,17.488392,-4.358056,-1.015352,-4.383335,0.07873,2.675385
2,231_C_T1_sh_ND_p2d_6,med,0.93379,0.016676,0.160909,-13.235332,-2.183633,1.442921,1.213826,0.503162,0.266439,28.513922,-2.382151,-1.000303,-0.927508,0.075478,-0.012557,25.541067,8.96036,-11.967872,15.887135,-15.568751,4.735249,-3.910558,3.644038,-2.293908
3,231_C_T1_sh_ND_p2d_1,lat,0.472885,0.139922,0.034895,1.956519,6.925961,0.526754,0.319835,-0.703628,-0.229673,34.314114,-16.819916,-0.963684,-0.030166,-0.173188,0.133876,34.303291,6.564063,-14.25014,22.010494,-5.946503,2.352878,-6.296051,-1.491383,6.168335
3,231_C_T1_sh_ND_p2d_1,med,0.278585,-0.044233,0.025866,-6.739368,-4.678192,3.458532,0.60907,1.094626,0.404073,35.109127,0.077331,0.635052,-0.03308,0.395563,-0.242936,35.798691,12.447668,-11.673491,17.191755,-13.190421,13.045437,-3.905491,0.512201,-1.43056
3,231_C_T1_sh_ND_p2d_2,lat,0.311301,0.113911,0.026537,-5.630056,1.492433,0.302195,0.340727,-0.558916,-0.15287,28.28384,-13.839065,-3.756094,-0.048022,-0.126976,0.073635,28.479691,5.282134,-14.495441,17.519264,-2.253937,-2.664389,-5.211136,-2.314786,9.297164
3,231_C_T1_sh_ND_p2d_2,med,0.161747,-0.026346,-0.008851,-14.334826,0.723455,1.267982,0.402286,0.482133,0.155318,30.1112,-4.11706,-1.682368,-0.077815,0.142984,-0.10175,29.79958,10.36899,-12.290653,16.311081,-14.083843,6.034414,-2.812494,2.097288,1.405922
3,231_C_T1_sh_ND_p2d_3,lat,0.268047,0.080689,0.017533,-2.818135,-1.205408,-0.964162,0.396798,-0.682784,-0.176777,31.639515,-13.760596,-0.782881,-0.065233,-0.214366,0.137781,33.605915,4.100217,-13.999252,16.715073,-4.948901,-1.756454,-1.971637,-0.006624,2.173041
3,231_C_T1_sh_ND_p2d_3,med,0.132744,-0.026604,-0.001316,-8.805202,0.630294,0.602578,0.272785,0.875251,0.293165,32.098454,0.961134,2.247983,0.011946,0.294561,-0.16904,32.353714,9.498899,-8.366618,18.497826,-11.839619,2.835709,-5.353152,1.195801,0.24401
3,231_C_T1_sh_ND_p2d_4,lat,0.325347,0.107145,0.016502,-10.910826,3.220093,0.747417,0.423402,-0.626179,-0.158936,32.446632,-15.918904,-1.301137,-0.162259,-0.217473,0.08907,23.331331,2.320286,-14.190249,20.436037,-6.424727,-5.346561,-6.210126,-2.691435,7.217881
3,231_C_T1_sh_ND_p2d_4,med,0.17881,-0.004794,0.032894,-14.548511,-1.117723,4.001604,0.545686,0.972828,0.33057,30.09841,1.205845,-1.011311,-0.178086,0.38396,-0.157166,23.378912,11.359879,-14.077498,19.221382,-10.923434,5.845266,-5.967451,-0.657318,2.089998
3,231_C_T1_sh_ND_p2d_5,lat,0.315169,0.085523,0.027947,-9.500376,-1.415165,-2.482217,0.271734,-0.349968,-0.072931,30.568609,-9.329159,1.190325,-0.00465,-0.111497,0.072049,26.834539,4.552651,-13.674972,19.519775,-0.296756,-2.419471,-4.786424,-3.793702,4.512204
3,231_C_T1_sh_ND_p2d_5,med,0.173669,-0.037109,0.002726,-11.213527,0.585068,-0.368951,0.380019,0.623293,0.23806,29.480082,-3.839361,-2.05254,-0.074313,0.177507,-0.083948,25.66024,8.795904,-10.830984,19.081978,-14.58539,8.30187,-5.843521,-0.107775,-0.956878
