Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,213_C_T1_sh_ND_p2d_1,lat,0.223171,-0.023445,-0.020306,-11.082415,10.975489,-8.664778,0.327689,-0.599336,-0.135327,29.967127,-18.13798,19.127264,-0.138626,-0.319169,0.136417,27.496359,7.259784,-15.261155,16.475445,-6.620556,-6.84816,-7.166192,-1.203519,-9.46858
1,213_C_T1_sh_ND_p2d_1,med,0.114693,-0.037611,-0.01668,0.632639,3.249388,0.854249,0.326926,0.709003,0.25763,24.376795,-3.392395,2.548284,-0.048629,0.199539,-0.152615,32.631588,8.692394,-13.918937,8.606834,-15.103546,0.061832,-9.376983,7.728961,-1.199273
1,213_C_T1_sh_ND_p2d_2,lat,0.261387,0.009451,0.007015,-8.416044,11.118365,-5.089701,0.360125,-0.474215,-0.158724,30.401423,-13.434418,13.177726,-0.177936,-0.219618,0.109177,30.05995,8.581769,-17.484438,14.727634,-2.173078,-3.916627,-8.008841,-6.907002,-5.061052
1,213_C_T1_sh_ND_p2d_2,med,0.126379,-0.043389,-0.003924,-5.394934,3.174462,0.212403,0.329875,0.480634,0.219904,29.192488,-2.712485,11.007877,-0.0442,0.195568,-0.121748,30.998421,15.549626,-16.560204,13.106782,-11.110065,-2.106959,-8.91565,-0.30779,-4.933492
1,213_C_T1_sh_ND_p2d_3,lat,0.321779,0.065559,0.000998,-9.855874,11.307115,-5.246229,0.977038,-0.52008,-0.164783,35.529274,-10.772324,21.752079,-0.388971,-0.243143,0.087937,27.929874,6.511037,-12.412694,16.485659,-0.212766,-16.00609,-3.071421,-5.952542,-3.239508
1,213_C_T1_sh_ND_p2d_3,med,0.190284,-0.033201,-0.012341,-6.181673,9.974389,3.800354,0.110211,0.660771,0.270117,28.28787,-2.940712,9.730365,0.123681,0.257872,-0.153363,33.699215,10.443056,-11.149219,14.038994,-13.650582,-3.941797,-10.690476,3.92345,-4.114099
1,213_C_T1_sh_ND_p2d_4,lat,0.285688,0.021068,-0.001227,0.014259,15.346449,-2.146535,0.21704,-0.43043,-0.195002,30.225758,-6.568297,15.294666,0.01586,-0.208445,0.132796,34.541439,8.949676,-17.941467,15.400839,4.192026,-4.351859,-12.364283,-9.871928,0.655517
1,213_C_T1_sh_ND_p2d_4,med,0.147207,-0.065263,-0.044215,-6.976197,4.6533,-0.399319,0.206358,0.559079,0.222785,24.408979,-4.986907,7.107472,0.048905,0.077382,-0.085703,29.937017,10.215788,-17.279459,12.434431,-14.713664,-1.78006,-14.148236,2.460231,-2.802315
1,213_C_T1_sh_ND_p2d_5,lat,0.327338,0.10128,0.060314,-3.199382,10.879884,-4.09925,0.650033,-0.093509,0.015515,35.001606,-3.794527,20.005476,-0.228705,-0.041803,0.072514,35.32188,6.93938,-14.791407,12.60956,5.004637,-17.443338,-5.119596,-6.144528,-3.118826
1,213_C_T1_sh_ND_p2d_5,med,0.156005,-0.030048,-0.001447,-4.846431,4.139036,4.907677,0.219037,0.642891,0.234537,26.522451,-3.45118,7.784176,0.111107,0.27132,-0.166812,36.854767,13.070918,-16.238142,10.081989,-13.054653,-2.266094,-11.928642,3.402184,-2.796533
