Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,145_P_T1_sh_A_p2d_1,lat,0.133641,0.003438,-0.014422,-8.942811,3.293245,-3.333621,0.479237,-0.742675,-0.224274,36.576431,-22.23241,2.52689,-0.328665,-0.271856,0.131809,29.291533,-0.381203,-12.211039,19.465147,-11.272585,-1.676407,-3.750314,2.651906,-9.313668
1,145_P_T1_sh_A_p2d_1,med,0.167009,0.012833,0.014607,-16.744724,2.938733,7.580158,0.654113,0.628398,0.359472,34.168674,-1.810758,-2.499576,-0.235744,0.215142,-0.110592,27.49107,3.442772,-12.648407,17.94561,-15.234835,2.3576,-4.703905,4.322184,-14.708961
1,145_P_T1_sh_A_p2d_2,lat,0.156466,0.016891,-8e-06,-8.208508,0.324311,-4.624224,0.513849,-0.54195,-0.128271,33.004173,-15.030904,0.707073,-0.255693,-0.151893,0.102045,32.238461,-2.223978,-5.937222,15.163157,-5.816738,-7.435655,3.413001,1.262961,-8.420196
1,145_P_T1_sh_A_p2d_2,med,0.152363,-0.011678,0.021218,-5.742158,-1.929606,0.641213,0.666007,1.114246,0.480346,37.276855,7.962547,-2.26654,-0.251752,0.330915,-0.231309,37.6035,1.26358,-5.659689,16.977129,-9.101118,-8.060051,4.267223,7.200836,-13.433496
1,145_P_T1_sh_A_p2d_3,lat,0.170068,0.012635,-0.014855,-8.856213,4.881806,-4.472328,0.52879,-0.445412,-0.030042,32.123722,-20.04158,-3.082175,-0.27495,-0.130305,0.067367,29.21553,-2.104744,-6.863109,14.917252,-9.954285,-4.401914,-0.173319,3.720526,-7.329201
1,145_P_T1_sh_A_p2d_3,med,0.156209,0.008958,0.022215,-6.599182,1.157016,5.123975,0.651014,1.051903,0.490853,34.444656,0.773507,-4.157394,-0.082808,0.332788,-0.232647,37.682674,6.070327,-11.94108,16.111874,-13.845169,3.170234,-5.787514,2.920826,-6.135021
1,145_P_T1_sh_A_p2d_4,lat,0.156008,0.004003,-0.019542,-5.502597,7.314466,-4.769757,0.463551,-0.554433,-0.112493,34.881428,-22.614382,-2.874144,-0.259001,-0.188167,0.090465,29.481583,-1.362925,-8.147494,20.020645,-9.681931,-3.981208,-3.05307,0.03259,5.818743
1,145_P_T1_sh_A_p2d_4,med,0.137337,0.008397,0.017123,-20.922234,1.778674,2.562863,0.757762,0.662483,0.471574,31.873253,-3.332931,-0.733172,-0.380917,0.215206,-0.072639,19.623329,2.78936,-17.733528,16.433012,-17.891342,11.428795,0.749358,2.423483,-19.477043
1,145_P_T1_sh_A_p2d_5,lat,0.16575,0.023334,-0.007605,-6.302477,4.785308,-3.429248,0.168264,-0.463346,-0.11612,26.812519,-16.302616,-2.854651,-0.101942,-0.168553,0.086061,30.059874,0.046518,-11.807255,13.675999,-5.441746,2.70964,-2.331213,0.45737,-3.29009
1,145_P_T1_sh_A_p2d_5,med,0.16801,-0.008459,0.001103,-17.815926,-2.520477,0.726981,0.771048,0.754062,0.413907,33.925995,1.186996,1.303108,-0.297136,0.182112,-0.115467,26.38987,4.142658,-17.957273,16.895464,-14.394354,4.023963,-0.780824,5.398179,-11.385748
1,145_P_T1_sh_A_p2d_6,lat,0.234991,0.03772,-0.002645,-13.307444,5.21462,-3.748258,0.334983,-0.438188,-0.12392,32.135197,-18.752846,1.945753,-0.246654,-0.114182,0.041492,24.548943,2.213095,-11.19744,16.471045,-5.422547,-3.863697,-1.774055,2.110734,-18.657057
1,145_P_T1_sh_A_p2d_6,med,0.083781,-0.005118,0.011848,2.5303,-1.340469,-4.114506,0.930651,0.782275,0.335432,35.868385,0.742579,0.238934,-0.285415,0.250226,-0.220516,36.050446,9.558084,-16.438234,14.01048,-13.178402,15.713351,-4.175416,4.516626,-22.633446
2,145_P_T1_sh_A_p2d_1,lat,0.173053,0.008097,-0.015511,-8.620127,3.992384,-3.448571,0.457049,-0.695981,-0.206266,36.529747,-22.039928,2.589988,-0.311132,-0.262879,0.125616,29.248014,-0.40066,-11.764304,19.683199,-11.059859,-1.695859,-4.025285,2.461354,-9.226186
2,145_P_T1_sh_A_p2d_1,med,0.205753,0.009667,0.015961,-16.179234,2.377673,7.238734,0.629948,0.663878,0.38141,34.014008,-1.655145,-2.358779,-0.213357,0.222677,-0.110239,27.367237,3.388003,-12.658646,17.992863,-15.354672,2.432451,-4.836312,4.447689,-14.874681
2,145_P_T1_sh_A_p2d_2,lat,0.199154,0.026093,0.003655,-7.8564,0.845073,-4.6122,0.4979,-0.508372,-0.11525,33.006378,-15.019361,0.578529,-0.244152,-0.13658,0.097268,32.181435,-2.27193,-5.463955,15.37171,-5.643325,-7.433854,3.133841,1.099333,-8.412543
2,145_P_T1_sh_A_p2d_2,med,0.188273,-0.018102,0.019481,-5.542862,-2.340259,0.692132,0.664586,1.144162,0.506852,37.229763,8.127795,-2.26318,-0.242011,0.326399,-0.226605,37.331314,1.058901,-5.730157,17.186728,-9.22251,-7.990382,3.993522,7.302228,-13.643758
2,145_P_T1_sh_A_p2d_3,lat,0.22578,0.021141,-0.015782,-8.352906,5.581886,-4.50079,0.527319,-0.417819,-0.019967,32.222309,-19.829653,-2.942177,-0.252656,-0.123785,0.062361,29.399069,-2.173172,-6.497614,15.151965,-9.737905,-4.347246,-0.522043,3.50919,-7.316463
2,145_P_T1_sh_A_p2d_3,med,0.193091,0.005839,0.021247,-6.293278,0.685822,5.142038,0.633158,1.05766,0.495743,34.219864,0.908418,-4.111629,-0.064095,0.330847,-0.227358,37.377518,5.967075,-12.168714,16.121344,-13.939283,3.28869,-5.910151,2.991917,-6.303534
2,145_P_T1_sh_A_p2d_4,lat,0.203867,0.013038,-0.01974,-5.149718,8.098314,-4.75317,0.450279,-0.529704,-0.105284,35.005882,-22.470072,-2.594186,-0.239691,-0.179591,0.085629,29.660929,-1.338669,-8.041407,20.24894,-9.504927,-3.926122,-3.369131,-0.140196,5.767196
2,145_P_T1_sh_A_p2d_4,med,0.170368,0.002312,0.015794,-20.563522,1.343533,2.421611,0.731885,0.672374,0.479127,31.898451,-3.388932,-0.576983,-0.36222,0.214839,-0.073231,19.643257,2.85987,-17.827337,16.555424,-18.029318,11.58239,0.463049,2.499918,-19.683346
2,145_P_T1_sh_A_p2d_5,lat,0.203129,0.030064,-0.007222,-6.003364,5.288509,-3.354402,0.160588,-0.447609,-0.115213,26.953804,-16.254011,-2.731442,-0.087154,-0.162627,0.081974,30.100489,0.199734,-11.875751,13.906724,-5.333583,2.734937,-2.598224,0.367268,-3.266878
