Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,110_P_T2_sh_A_p2d_1,lat,0.139515,0.016769,0.002295,-5.963098,3.930625,-5.330911,0.040057,-0.366054,-0.089583,38.9809,-12.379067,5.771457,-0.04191,-0.12341,0.101828,36.448421,-4.052984,-7.153746,23.429491,-8.054456,-2.727056,1.11616,-0.050149,-11.895008
1,110_P_T2_sh_A_p2d_1,med,0.169988,-0.021352,0.007236,-6.300736,-1.006039,-0.429188,0.469041,0.705708,0.193923,31.571098,4.2975,7.270682,-0.194618,0.165963,-0.091916,29.721617,1.485622,-14.491693,18.937901,-16.383121,3.920837,5.244969,4.605789,-11.637289
1,110_P_T2_sh_A_p2d_2,lat,0.121442,0.012593,-0.004932,-2.490222,2.937925,-4.404494,0.31418,-0.785122,-0.214423,41.390625,-13.15167,3.420353,-0.17912,-0.241203,0.194797,38.261944,-5.47751,-8.172666,24.125145,-9.33164,-0.658404,2.233048,0.137929,-9.067487
1,110_P_T2_sh_A_p2d_2,med,0.125672,-0.010645,-0.003861,-13.519252,1.772091,0.095145,0.219523,0.370419,0.120681,31.0485,-0.514518,8.792253,-0.129053,0.114064,-0.070536,28.214598,2.770483,-14.515161,18.096781,-17.155863,3.552996,3.23422,4.918361,-10.235489
1,110_P_T2_sh_A_p2d_3,lat,0.119331,0.026841,-0.009162,-6.506505,3.340881,-0.127872,0.320981,-0.807862,-0.159653,36.808296,-11.346416,7.523361,-0.122226,-0.27684,0.175039,33.908985,-5.261251,-10.023511,21.269192,-7.13561,-5.119038,3.180268,-2.109147,-6.633919
1,110_P_T2_sh_A_p2d_3,med,0.129714,-0.002557,0.002694,-12.344126,-0.822648,-0.179071,0.197466,0.696367,0.163564,29.841553,3.961175,8.791184,-0.075116,0.221573,-0.120423,29.226849,2.074104,-13.455737,16.814192,-12.094626,1.718481,3.115249,4.386222,-13.179259
1,110_P_T2_sh_A_p2d_4,lat,0.105245,0.008983,-0.00765,-9.167903,1.259326,-3.728824,0.2497,-0.6423,-0.121855,36.468605,-12.314493,2.500411,-0.146116,-0.230948,0.148988,32.655624,-5.33181,-7.633652,22.430162,-6.15948,-3.374489,1.036806,-0.987671,-7.115097
1,110_P_T2_sh_A_p2d_4,med,0.178938,-0.015645,0.007318,-10.615275,-1.03456,0.002326,0.334743,0.624911,0.211349,33.477951,6.765601,9.540878,-0.288396,0.158789,-0.078852,24.976263,1.82364,-15.906841,21.025311,-9.880822,1.992757,4.580761,6.220547,-14.678014
1,110_P_T2_sh_A_p2d_5,lat,0.089712,0.012623,-0.008297,-8.588124,3.257476,-1.110913,0.281178,-0.756556,-0.162958,36.305344,-13.444325,3.439007,-0.203558,-0.240452,0.1548,33.284336,-3.635655,-7.821949,21.286472,-7.539229,-2.845151,1.644622,-1.871077,-7.093707
1,110_P_T2_sh_A_p2d_5,med,0.093714,-0.013508,-0.002435,-13.888975,-1.18049,-0.011507,0.284962,0.557484,0.142344,26.608093,2.465297,10.042968,-0.13096,0.141845,-0.077082,25.515774,1.564945,-17.336218,14.967729,-15.461699,7.990365,1.215687,4.964594,-6.534361
