Frame,trial_number,jump_type,ankle_mom_X,ankle_mom_Y,ankle_mom_Z,foot_X,foot_Y,foot_Z,hip_mom_X,hip_mom_Y,hip_mom_Z,hip_X,hip_Y,hip_Z,knee_mom_X,knee_mom_Y,knee_mom_Z,knee_X,knee_Y,knee_Z,pelvis_X,pelvis_Y,pelvis_Z,thorax_X,thorax_Y,thorax_Z
1,326_At_T1_sh_ND_p2d_1,lat,0.087599,0.01516,0.00218,2.256618,-3.731512,4.077447,0.359344,-0.158749,0.026454,46.979958,-10.798159,3.985083,0.049675,-0.023456,0.047887,48.651405,3.977265,-11.580606,22.901991,-3.863934,-1.201697,4.132948,-3.708002,-12.074979
1,326_At_T1_sh_ND_p2d_1,med,0.127471,0.020124,0.009295,0.038827,-1.939489,20.76829,0.533782,0.497573,0.0716,33.524654,-0.43297,-5.487603,-0.109556,0.179546,-0.151477,36.538292,8.452961,-14.649689,17.008202,-9.005682,6.117213,-0.277596,-2.388449,-11.198668
1,326_At_T1_sh_ND_p2d_2,lat,0.115615,0.029258,0.011214,3.867166,-4.195901,6.014898,0.473167,-0.197329,0.027487,42.37402,-7.970154,2.432339,-0.021441,-0.050916,0.067893,47.598537,-0.371018,-14.250386,18.631353,-2.305195,-3.125686,7.277704,-3.138437,-8.067683
1,326_At_T1_sh_ND_p2d_2,med,0.096849,0.001496,-0.001394,0.177307,-3.324941,16.015434,0.504544,0.46393,0.059405,39.902836,0.030452,-4.169479,-0.082084,0.176191,-0.191994,42.277973,8.738666,-17.043364,19.61932,-9.312511,11.510638,-0.673243,-0.097634,-15.646804
1,326_At_T1_sh_ND_p2d_3,lat,0.103032,0.02707,0.005095,1.200521,-1.769649,9.414356,0.574548,-0.40938,-0.036683,46.894081,-12.922678,3.144467,-0.056612,-0.096816,0.106359,48.544132,3.134281,-16.169649,21.931816,-4.339757,-2.374942,4.77056,-5.067644,-11.54705
1,326_At_T1_sh_ND_p2d_3,med,0.120851,0.003698,0.003043,6.264223,0.26568,16.227642,0.527629,0.53359,0.139344,43.331448,-3.542165,-5.544022,0.026464,0.207303,-0.21588,46.974808,11.892803,-13.236979,24.494667,-8.288795,6.271159,1.004085,-5.087051,-13.245406
1,326_At_T1_sh_ND_p2d_4,lat,0.162958,0.062915,0.016579,1.789652,2.355256,8.946149,0.348788,-0.455154,-0.053254,48.317432,-18.199459,-0.444504,0.150125,-0.071843,0.155028,54.387482,3.847085,-12.354006,21.960636,-5.564035,0.788241,3.342661,-5.391001,-5.467027
1,326_At_T1_sh_ND_p2d_4,med,0.191457,0.016124,0.003718,-2.343094,-0.013033,18.125923,0.619958,0.449766,0.120528,40.992081,-4.333801,-9.942331,-0.04388,0.20723,-0.165481,36.949043,8.894897,-13.641127,22.00672,-11.647902,13.603661,-0.670286,-1.413167,-6.546017
1,326_At_T1_sh_ND_p2d_5,lat,0.129567,0.030605,0.005689,3.013041,1.036963,5.722645,0.466119,-0.240637,0.030408,42.291729,-8.570652,0.568001,-0.001016,-0.066304,0.082109,45.990265,2.903655,-16.176096,20.371414,0.039952,2.820159,4.422527,-3.416152,-2.763022
1,326_At_T1_sh_ND_p2d_5,med,0.079613,0.038174,0.02128,-1.623275,-4.658902,14.551535,0.644646,0.680123,0.033459,37.630337,1.834591,-9.115035,-0.121179,0.324629,-0.285233,39.380795,13.187174,-20.803835,19.095015,-5.41346,20.077749,1.894567,-3.401477,3.651222
