	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_01.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_03.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_06.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_07.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_08.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d	231_C_T1_sh_R_D_10.c3d
	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
1	0.135875	0.032634	0.008011	-7.881010	-0.432149	-1.497533	0.259823	-0.638826	-0.150315	31.033890	-6.525355	1.180621	-0.056387	-0.242470	0.169438	34.202648	-2.878195	-12.677053	16.123211	-2.591391	3.235386	-3.279135	0.641167	-3.983062	0.192594	-0.020593	0.000892	-3.421825	1.846751	1.713233	0.554163	0.606223	0.222666	36.913651	-4.985051	-6.260902	-0.148156	0.203460	-0.163532	36.003780	5.318818	-13.966150	17.936720	-16.017372	12.655630	-4.754721	5.337680	-2.792698	0.108077	0.003248	-0.016891	-4.696661	0.314510	-6.088967	0.324932	-0.578465	-0.062087	31.658159	-2.107077	4.582165	-0.049959	-0.279760	0.233473	42.532738	-5.253887	-13.519573	13.378422	-2.400689	-0.511824	-1.387576	1.446965	-2.206803	0.184471	-0.034922	-0.003437	-13.031215	0.629890	-0.702548	0.482507	0.883591	0.304474	31.940619	-2.966198	-2.946374	-0.061172	0.274892	-0.172567	32.607460	3.166476	-13.101659	13.314778	-17.611153	8.085572	-1.915536	5.487858	-1.585198	0.061652	0.007402	0.002514	-17.605200	-2.219148	0.324548	0.351106	-0.492443	-0.118163	32.871956	-6.524851	0.601405	-0.169142	-0.217037	0.125253	27.703213	-2.354396	-8.564861	19.962587	-1.666707	-0.056041	-5.927899	1.823585	-6.656876	0.053826	0.003284	0.003477	-21.385393	-1.140709	-0.361108	0.375019	0.620120	0.132370	28.218296	4.140689	0.094061	-0.125053	0.199625	-0.111541	27.818821	5.023129	-18.867205	13.915564	-10.913361	0.593703	-6.311130	4.824791	-0.451197	0.124175	0.024056	0.003869	-5.742384	0.160509	-4.515487	0.085673	-0.730207	-0.166354	25.619671	-12.643128	-4.710265	0.004147	-0.251331	0.136513	29.487717	-1.411037	-14.916337	14.737487	-7.397235	5.622826	-3.323822	3.715268	-6.552901	0.133496	-0.042223	-0.016723	-15.670210	0.519365	1.194555	0.225724	1.020527	0.360497	30.469437	2.070259	0.743535	0.011697	0.293830	-0.156827	29.292475	2.327864	-10.462376	13.521099	-16.945230	6.859623	-4.636357	8.703586	-7.825876	0.084295	-0.013963	-0.029159	-5.718522	4.309516	-5.639573	0.401238	-0.631206	-0.066353	28.702156	-3.966154	2.013440	-0.189266	-0.318600	0.195670	34.726570	-4.359496	-14.582809	13.565771	-1.082462	-0.200743	-3.652994	-1.100851	1.318018	0.084921	0.003285	-0.006027	-17.868322	1.139902	1.338237	0.398130	0.540743	0.104146	29.914612	0.798431	-0.347936	-0.071667	0.209564	-0.151770	31.837036	8.314335	-20.821911	13.288806	-11.563672	5.785433	-1.259700	5.116039	-2.757286	0.118576	0.009933	-0.005590	-7.158127	1.272694	-3.914340	0.228962	-0.762945	-0.225423	29.917503	-6.685521	-3.137136	-0.076437	-0.322724	0.159841	29.118330	1.098862	-20.341274	16.825397	-0.644140	8.201118	-3.446557	-0.004231	-4.363818	0.118355	-0.001750	-0.001605	-16.897078	-0.990274	4.540606	0.508327	0.901596	0.236048	34.909481	5.926569	1.249670	-0.078813	0.362458	-0.216029	30.060051	6.826473	-18.020134	16.820940	-10.816905	7.434284	-4.137094	9.538069	-13.250115
2	0.199507	0.051230	0.017641	-7.388281	-0.097659	-1.461289	0.232924	-0.558738	-0.122511	30.931332	-6.561795	1.185368	-0.009274	-0.210208	0.156094	34.089153	-2.963776	-12.127176	16.251068	-2.554697	3.326371	-3.421098	0.564056	-3.974243	0.255061	-0.031232	-0.000750	-3.029686	1.014534	1.806698	0.552648	0.629936	0.231862	36.606434	-4.847900	-6.306439	-0.125392	0.209453	-0.164302	35.595348	5.134785	-14.140079	17.887310	-16.114063	12.729745	-4.751431	5.380396	-2.824071	0.158668	0.018166	-0.007440	-4.503869	0.458650	-5.360070	0.328353	-0.541813	-0.053153	31.480898	-2.259636	4.499064	-0.029609	-0.259481	0.219414	42.039799	-5.357052	-13.613014	13.476405	-2.385776	-0.408384	-1.488910	1.405420	-2.272437	0.251138	-0.050344	-0.006297	-12.513680	-0.106342	-0.740424	0.460999	0.925530	0.315450	31.623798	-2.896526	-3.048408	-0.023083	0.283906	-0.176536	32.412743	3.040106	-13.019111	13.229103	-17.693895	8.266367	-1.952922	5.563840	-1.644952	0.092914	0.019932	0.008884	-17.387732	-2.031394	0.449711	0.317047	-0.452259	-0.101615	32.788990	-6.489052	0.923586	-0.129803	-0.194912	0.118853	27.529804	-2.184394	-8.825300	20.056229	-1.605162	-0.015643	-6.070014	1.786475	-6.671530	0.081515	-0.003503	0.000784	-21.140381	-1.434216	-0.747631	0.355387	0.647545	0.141139	27.962147	4.150460	0.113000	-0.097090	0.206587	-0.113362	27.689796	4.987118	-18.607660	13.850283	-10.987979	0.659054	-6.342889	4.886444	-0.544317	0.174457	0.037123	0.010023	-5.430784	0.464328	-4.119480	0.075604	-0.691117	-0.154284	25.617895	-12.638703	-4.498492	0.035984	-0.235787	0.132244	29.387045	-1.385120	-15.032320	14.803987	-7.372353	5.624015	-3.402691	3.699616	-6.550364	0.181038	-0.053916	-0.018093	-15.254406	-0.387459	1.238788	0.199158	1.057080	0.373219	30.291134	2.106415	1.042817	0.047203	0.310251	-0.163551	29.155365	2.420519	-10.791759	13.474839	-17.028427	6.991599	-4.654311	8.787946	-7.916174	0.132162	-0.002913	-0.025398	-5.615936	4.272780	-5.187019	0.390798	-0.606409	-0.058848	28.571220	-4.115719	2.254618	-0.171004	-0.306533	0.186893	34.391602	-4.290426	-14.760818	13.648757	-1.077414	-0.129060	-3.735032	-1.093416	1.297382	0.122558	-0.001879	-0.008852	-17.622393	0.616950	1.335783	0.386907	0.569894	0.110698	29.637730	0.870776	-0.559262	-0.043517	0.216203	-0.152038	31.567270	8.160102	-20.772223	13.244101	-11.632377	5.866302	-1.309119	5.165279	-2.792524	0.156725	0.023303	0.000377	-7.001295	1.391721	-3.304968	0.231310	-0.745933	-0.220489	29.903639	-6.801983	-3.153530	-0.054110	-0.301538	0.153528	28.993958	1.177587	-20.511259	16.898355	-0.626894	8.210548	-3.531767	-0.008464	-4.376092	0.161534	-0.007923	-0.001401	-16.473614	-1.948235	4.784229	0.493565	0.936999	0.246052	34.660862	5.961103	1.077694	-0.042224	0.384299	-0.221642	29.939920	6.689476	-18.000648	16.754837	-10.905378	7.406490	-4.130363	9.634386	-13.261494
