	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_03.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_04.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_05.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_06.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_08.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d	217_C_T1_sh_R_D_09.c3d
	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z	ankle_mom_X	ankle_mom_Y	ankle_mom_Z	foot_X	foot_Y	foot_Z	hip_mom_X	hip_mom_Y	hip_mom_Z	hip_X	hip_Y	hip_Z	knee_mom_X	knee_mom_Y	knee_mom_Z	knee_X	knee_Y	knee_Z	pelvis_X	pelvis_Y	pelvis_Z	thorax_X	thorax_Y	thorax_Z
	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D	P2D
	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	lat	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med	med
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
1	0.125576	0.002453	0.014509	-11.254646	-2.027968	-9.456597	0.158296	-0.293594	-0.137799	34.489372	-9.930343	6.041790	-0.106143	-0.086554	0.052270	24.339506	0.617430	-10.764276	24.674950	-8.289678	6.522726	-15.360235	0.766285	-5.947786	0.138359	-0.013707	-0.009156	-22.188997	4.642007	-2.808835	0.532091	0.326609	0.289595	36.059441	-5.396741	4.593232	-0.205288	0.082749	-0.057489	22.884272	2.334567	-10.584427	18.141735	-17.207428	19.804493	-8.305054	-2.262202	-13.158557	0.071983	-0.011929	-0.004260	-1.325463	-4.161853	-9.651210	0.286635	-0.407624	-0.199889	29.152077	-8.454211	2.777417	-0.085957	-0.182869	0.081158	23.951767	-2.491844	-5.679166	18.306025	-6.838178	-1.709949	-16.920738	-0.743389	-2.935208	0.048372	-0.019090	-0.016168	-23.802292	4.827790	-2.275991	0.240527	0.042966	0.075295	25.021421	-5.657847	7.528890	-0.217156	-0.071267	0.002101	17.621262	-0.097872	-7.733088	12.904918	-19.269281	11.995440	-8.323435	4.879461	-6.435966	0.092022	-0.007401	0.005149	-12.361556	-3.456958	-10.255644	0.149475	-0.148215	-0.008852	28.782049	-14.011375	2.749666	-0.099009	-0.056324	0.033610	21.786179	0.307538	-7.368462	17.276865	-11.482166	0.866245	-7.360879	-1.658312	-2.816782	0.074341	0.005050	-0.004420	-29.185890	5.931014	-2.401191	0.595186	-0.047744	0.038857	30.916491	-9.777894	1.337861	-0.157553	-0.002008	-0.013645	19.336285	1.228872	-7.834599	14.516773	-22.481834	17.322842	-4.629691	2.948895	-8.782427	0.104902	-0.003038	0.006433	-13.178202	-2.536708	-9.583683	0.018235	-0.286564	-0.107075	23.871138	-16.254826	1.150016	-0.062311	-0.112543	0.049818	19.747606	-0.929279	-6.156014	13.663795	-12.325593	-0.765473	-11.933679	-0.147496	-6.349730	0.109944	-0.022615	-0.014150	-25.114790	5.653841	-0.978730	0.402192	-0.028324	0.087285	33.128071	-8.726385	9.793882	-0.248859	-0.041978	-0.008857	18.559484	1.771767	-10.702383	16.727247	-23.006926	14.990546	-5.391210	-1.024937	-8.248805	0.131022	0.005526	0.011735	-0.817836	-3.239149	-10.145900	0.293977	-0.490775	-0.184970	31.016434	-13.159252	6.459491	-0.129247	-0.165160	0.113155	28.476276	-3.028976	-7.719477	14.253487	-11.087124	-7.625735	-8.882004	-1.440342	-4.651399	0.119224	-0.034953	-0.009063	-6.437575	1.005600	0.642155	0.847269	0.140711	0.108795	26.245308	-3.595020	3.251303	-0.304259	0.031022	-0.026472	22.346064	0.067700	-5.603537	7.977769	-20.126678	24.156155	-8.257587	4.770058	-6.069280	0.157750	0.001127	0.003187	-11.860527	-0.975981	-8.673484	0.371301	-0.343675	-0.046085	32.695805	-21.346092	3.184648	-0.119166	-0.134087	0.057772	22.011387	-0.845652	-5.945426	18.295572	-13.797422	-2.271367	-9.520442	-3.802383	-8.400864	0.118325	-0.033651	-0.017127	-19.205839	2.356254	-6.488264	0.753769	0.264935	0.290217	35.172497	-12.301990	-1.844471	-0.015181	0.125286	-0.080742	25.531059	0.876051	-7.258695	13.648051	-25.542376	34.118584	-6.549253	0.925078	-13.391357
2	0.176705	0.005844	0.020745	-10.880394	-1.756960	-9.138350	0.161219	-0.249583	-0.102437	34.300411	-9.905493	5.926541	-0.103476	-0.059841	0.047854	24.337208	0.564471	-10.424955	24.620632	-8.208501	6.527653	-15.382267	0.792677	-6.084663	0.192855	-0.023251	-0.013123	-21.424435	4.268471	-2.777552	0.519877	0.339479	0.291662	36.040680	-5.567876	4.164259	-0.172589	0.084242	-0.061700	23.389023	2.217786	-10.159072	18.022547	-17.314985	20.056480	-8.365325	-2.284993	-13.242421	0.106904	-0.012191	-0.001242	-1.119246	-3.862375	-9.506379	0.263127	-0.382369	-0.182583	29.044064	-8.466060	2.939680	-0.072786	-0.169063	0.077845	23.949041	-2.416565	-5.642201	18.233753	-6.767986	-1.631887	-16.854099	-0.761936	-3.084366	0.073887	-0.027953	-0.022268	-23.511477	4.699765	-2.422681	0.222674	0.028103	0.064558	25.140774	-5.708279	7.351684	-0.193915	-0.087359	0.001743	18.087168	-0.069781	-7.625108	12.782283	-19.346081	12.055039	-8.208218	4.866518	-6.450206	0.132357	-0.009066	0.006266	-12.077232	-3.211647	-10.156378	0.132617	-0.116912	0.005973	28.767496	-13.942240	2.696514	-0.079886	-0.041098	0.029244	21.941536	0.301107	-7.217376	17.226667	-11.410944	0.946138	-7.295436	-1.650342	-2.970639	0.113242	-0.000321	-0.007408	-28.586805	5.618222	-2.314932	0.570694	-0.039698	0.025653	30.712610	-9.862281	0.105036	-0.125557	-0.012319	-0.011623	19.735098	0.886564	-6.833081	14.325847	-22.546280	17.512985	-4.539415	2.949801	-8.857527	0.141536	-0.001401	0.009504	-12.899847	-2.231997	-9.375054	0.005197	-0.256446	-0.093826	23.868977	-16.205133	1.123728	-0.046152	-0.098002	0.048147	19.968588	-0.939404	-5.921261	13.607743	-12.230101	-0.764305	-11.910981	-0.152030	-6.448935	0.163510	-0.037796	-0.018259	-24.340698	5.092005	-1.174839	0.392007	-0.016659	0.091040	33.288433	-8.784484	9.130610	-0.220659	-0.042653	-0.010105	19.240715	1.752671	-10.097552	16.599125	-23.067928	15.119823	-5.252324	-1.035049	-8.274091	0.177379	0.009412	0.016539	-0.570968	-2.812172	-9.896408	0.271676	-0.464535	-0.167578	30.803862	-13.218272	6.578583	-0.117435	-0.152987	0.111087	28.367432	-3.020475	-7.501772	14.171892	-10.998898	-7.540477	-8.868896	-1.574496	-4.742747	0.170578	-0.054011	-0.010871	-5.977437	-0.113500	0.652643	0.819756	0.178562	0.116796	26.184834	-3.638080	2.609348	-0.269554	0.039656	-0.031534	22.570498	-0.171228	-5.049301	7.859599	-20.219391	24.197163	-8.097833	4.813669	-6.043388	0.224485	0.002230	0.002706	-11.156397	-0.273729	-8.380998	0.342732	-0.309318	-0.037845	32.603230	-21.285742	2.883308	-0.091313	-0.126285	0.055112	22.389454	-0.888319	-5.640172	18.185028	-13.638962	-2.114625	-9.510485	-3.846139	-8.747474	0.180316	-0.052989	-0.024914	-18.104622	1.953488	-6.393012	0.650327	0.322969	0.299003	34.894436	-12.230563	-2.352551	0.072473	0.127993	-0.089213	25.961588	0.534353	-6.508667	13.417033	-25.525909	34.372894	-6.534790	0.795566	-13.369129
